seq,ts_ns,event,order_id,side,type,price,quantity
99,10680151728,CANCEL,54,SELL,LIMIT,1000100,23
100,10824696200,NEW,59,SELL,LIMIT,999600,25
101,10840603301,NEW,60,SELL,LIMIT,1000300,100
102,10982842455,NEW,61,SELL,LIMIT,1000000,34
103,11250192986,NEW,62,SELL,LIMIT,999600,25
104,11298975509,CANCEL,31,SELL,LIMIT,1001000,38
105,11307731550,CANCEL,47,SELL,LIMIT,1000900,25
106,11330059142,NEW,63,SELL,LIMIT,1000200,36
107,11763944841,NEW,64,BUY,LIMIT,998800,26
108,12073852868,NEW,65,BUY,LIMIT,999200,35
109,12428634931,NEW,66,BUY,LIMIT,998400,40
110,12449366831,NEW,67,SELL,LIMIT,1000100,30
111,12573280765,NEW,68,SELL,LIMIT,1000000,8
112,12631475438,NEW,69,SELL,LIMIT,1000500,29
113,12721448360,NEW,70,SELL,LIMIT,1000400,100
114,12797122697,CANCEL,63,SELL,LIMIT,1000200,36
115,12811337635,NEW,71,BUY,LIMIT,998100,23
116,12993206561,CANCEL,64,BUY,LIMIT,998800,26
117,13096443771,NEW,72,SELL,LIMIT,999700,32
118,13230459914,CANCEL,59,SELL,LIMIT,999600,25
119,13530431128,CANCEL,57,BUY,LIMIT,998900,28
120,13583030679,CANCEL,60,SELL,LIMIT,1000300,100
121,13630690177,CANCEL,46,SELL,LIMIT,1000900,25
122,13730242420,CANCEL,70,SELL,LIMIT,1000400,100
123,13855630510,NEW,73,BUY,LIMIT,998600,32
124,13944220836,NEW,74,SELL,LIMIT,1000200,20
125,14098608643,CANCEL,62,SELL,LIMIT,999600,25
126,14595891776,NEW,75,SELL,LIMIT,1000000,100
127,14719964716,CANCEL,73,BUY,LIMIT,998600,32
128,14774073080,NEW,76,BUY,LIMIT,998100,23
129,14784283681,NEW,77,BUY,LIMIT,998600,100
130,14880015229,NEW,78,SELL,LIMIT,1000300,25
131,15093611526,NEW,79,SELL,LIMIT,1000200,25
132,15277255537,NEW,80,BUY,LIMIT,999200,30
133,15290057716,CANCEL,80,BUY,LIMIT,999200,30
134,15332515463,NEW,81,BUY,LIMIT,998500,31
135,15372450091,NEW,82,BUY,LIMIT,998100,40
136,15525925622,CANCEL,77,BUY,LIMIT,998600,100
137,15976041055,NEW,83,SELL,LIMIT,1000700,40
138,16055177497,NEW,84,SELL,LIMIT,1000300,40
139,16077273480,CANCEL,74,SELL,LIMIT,1000200,20
140,16119773623,NEW,85,BUY,LIMIT,998100,26
141,16142268388,NEW,86,SELL,LIMIT,1000200,30
142,16150953105,CANCEL,82,BUY,LIMIT,998100,40
143,16295830692,NEW,87,SELL,LIMIT,1000200,23
144,16300850083,NEW,88,SELL,LIMIT,1000100,45
145,17037901146,CANCEL,23,SELL,LIMIT,1000700,25
146,17069390635,NEW,89,BUY,LIMIT,998800,23
147,17121307386,NEW,90,SELL,LIMIT,1000700,30
148,17286683083,NEW,91,BUY,LIMIT,998600,28
149,17373731913,CANCEL,58,BUY,LIMIT,998100,30
150,17589573449,CANCEL,78,SELL,LIMIT,1000300,25
151,17654856540,NEW,92,SELL,LIMIT,1000300,23
152,17726629367,NEW,93,BUY,LIMIT,998600,33
153,17828013210,CANCEL,88,SELL,LIMIT,1000100,45
154,17862403168,CANCEL,83,SELL,LIMIT,1000700,40
155,17969941462,NEW,94,SELL,LIMIT,1000700,28
156,17986143484,CANCEL,56,BUY,LIMIT,999200,25
157,18257708269,CANCEL,69,SELL,LIMIT,1000500,29
158,18588239618,CANCEL,94,SELL,LIMIT,1000700,28
159,18642762061,CANCEL,53,SELL,LIMIT,999600,5
160,18687323848,CANCEL,90,SELL,LIMIT,1000700,30
161,19032191754,NEW,95,BUY,LIMIT,999100,28
162,19165757521,CANCEL,93,BUY,LIMIT,998600,33
163,19469853962,NEW,96,SELL,LIMIT,999600,30
164,19511335909,NEW,97,SELL,LIMIT,1000100,32
165,19515224184,CANCEL,43,SELL,LIMIT,1000800,25
166,19518851218,CANCEL,71,BUY,LIMIT,998100,23
167,19723938218,NEW,98,BUY,LIMIT,999300,29
168,19795356008,NEW,99,BUY,LIMIT,998800,40
169,20052905794,NEW,100,SELL,LIMIT,1000800,32
170,20077264778,NEW,101,BUY,LIMIT,998500,30
171,20345195813,CANCEL,40,SELL,LIMIT,1000800,24
172,20519080897,NEW,102,BUY,LIMIT,998600,25
173,20739484584,CANCEL,75,SELL,LIMIT,1000000,100
174,20862927134,CANCEL,55,BUY,LIMIT,999100,40
175,20988091588,NEW,103,SELL,LIMIT,1000600,30
176,21103818485,NEW,104,SELL,MARKET,,48
177,21103818485,CANCEL,98,BUY,LIMIT,999300,29
178,21103818485,REDUCE,22,BUY,LIMIT,999200,6
179,21177794734,CANCEL,99,BUY,LIMIT,998800,40
180,21602443912,CANCEL,101,BUY,LIMIT,998500,30
181,22124175658,CANCEL,30,SELL,LIMIT,1001400,29
182,22219565520,CANCEL,84,SELL,LIMIT,1000300,40
183,22735790785,NEW,105,BUY,LIMIT,998800,48
184,22878565566,NEW,106,BUY,LIMIT,998400,25
185,22883331751,CANCEL,95,BUY,LIMIT,999100,28
186,22922549521,CANCEL,106,BUY,LIMIT,998400,25
187,23013494310,NEW,107,SELL,LIMIT,1000100,32
188,23377557951,CANCEL,61,SELL,LIMIT,1000000,34
189,23623070166,NEW,108,BUY,LIMIT,998900,54
190,23673009490,NEW,109,SELL,LIMIT,1000000,29
191,23999238218,CANCEL,79,SELL,LIMIT,1000200,25
192,24243125340,CANCEL,108,BUY,LIMIT,998900,54
193,24446743876,NEW,110,SELL,MARKET,,100
194,24446743876,CANCEL,22,BUY,LIMIT,999200,6
195,24446743876,CANCEL,65,BUY,LIMIT,999200,35
196,24446743876,CANCEL,48,BUY,LIMIT,999100,25
197,24446743876,CANCEL,89,BUY,LIMIT,998800,23
198,24446743876,REDUCE,105,BUY,LIMIT,998800,37
199,24954017147,CANCEL,67,SELL,LIMIT,1000100,30
200,25205086205,NEW,111,BUY,LIMIT,998800,31
201,25222822121,NEW,112,SELL,LIMIT,1000300,31
202,25364684891,NEW,113,BUY,LIMIT,998600,25
203,25754583457,NEW,114,BUY,LIMIT,998500,30
204,25791967391,CANCEL,102,BUY,LIMIT,998600,25
205,26121131573,CANCEL,103,SELL,LIMIT,1000600,30
206,26128245648,CANCEL,76,BUY,LIMIT,998100,23
207,26304626688,CANCEL,86,SELL,LIMIT,1000200,30
208,26325145339,NEW,115,SELL,LIMIT,1000300,38
209,26576051068,CANCEL,114,BUY,LIMIT,998500,30
210,27202368897,NEW,116,SELL,LIMIT,999700,26
211,27450282419,CANCEL,92,SELL,LIMIT,1000300,23
212,27472071398,CANCEL,111,BUY,LIMIT,998800,31
213,27608407626,NEW,117,SELL,LIMIT,999700,32
214,27695600545,NEW,118,BUY,LIMIT,998700,32
215,27912919230,CANCEL,100,SELL,LIMIT,1000800,32
216,28034405019,CANCEL,29,SELL,LIMIT,1001100,27
217,28297903202,NEW,119,SELL,LIMIT,999800,18
218,28377054952,CANCEL,97,SELL,LIMIT,1000100,32
219,28411775940,CANCEL,117,SELL,LIMIT,999700,32
220,28629050733,NEW,120,SELL,LIMIT,999200,26
221,28704451059,NEW,121,SELL,LIMIT,999800,27
222,28882156490,CANCEL,35,SELL,LIMIT,1001200,29
223,29123949588,NEW,122,BUY,LIMIT,998400,31
224,29138768852,NEW,123,SELL,LIMIT,999700,33
225,29199639217,NEW,124,SELL,LIMIT,999700,33
226,29312666012,NEW,125,SELL,LIMIT,999500,31
227,29458495788,CANCEL,96,SELL,LIMIT,999600,30
228,29897366188,NEW,126,SELL,LIMIT,1000000,34
229,30640877014,CANCEL,126,SELL,LIMIT,1000000,34
230,30794817801,CANCEL,85,BUY,LIMIT,998100,26
231,31023079562,CANCEL,105,BUY,LIMIT,998800,37
232,31310834100,NEW,127,BUY,LIMIT,998500,30
233,31366741398,CANCEL,123,SELL,LIMIT,999700,33
234,31574754615,NEW,128,BUY,LIMIT,998300,10
235,31881200372,CANCEL,116,SELL,LIMIT,999700,26
236,31909410303,NEW,129,SELL,LIMIT,999200,40
237,32131612515,NEW,130,SELL,LIMIT,999000,5
238,32199122609,NEW,131,SELL,LIMIT,999700,25
239,32451332105,NEW,132,BUY,LIMIT,997700,27
240,32942590322,NEW,133,SELL,LIMIT,999800,29
241,33375285807,NEW,134,BUY,LIMIT,997600,31
242,33545389269,CANCEL,131,SELL,LIMIT,999700,25
243,33781721917,NEW,135,BUY,LIMIT,998100,32
244,33782420399,CANCEL,132,BUY,LIMIT,997700,27
245,33881903544,CANCEL,133,SELL,LIMIT,999800,29
246,33978584760,NEW,136,BUY,LIMIT,998100,4
247,33980865804,CANCEL,112,SELL,LIMIT,1000300,31
248,34151370291,CANCEL,81,BUY,LIMIT,998500,31
249,34159013498,NEW,137,BUY,LIMIT,998100,29
250,34226098187,CANCEL,107,SELL,LIMIT,1000100,32
251,34307024971,CANCEL,115,SELL,LIMIT,1000300,38
252,34533632966,NEW,138,BUY,LIMIT,998300,34
253,34602068447,NEW,139,BUY,LIMIT,998100,29
254,34715544700,CANCEL,91,BUY,LIMIT,998600,28
255,34850861554,NEW,140,BUY,LIMIT,997700,45
256,36139183920,NEW,141,BUY,LIMIT,998200,29
257,36448974250,NEW,142,SELL,LIMIT,999600,30
258,36569740125,CANCEL,118,BUY,LIMIT,998700,32
259,36883748452,CANCEL,127,BUY,LIMIT,998500,30
260,37105189239,CANCEL,140,BUY,LIMIT,997700,45
261,37202626088,NEW,143,SELL,LIMIT,999400,30
262,37537797377,CANCEL,124,SELL,LIMIT,999700,33
263,37967901655,NEW,144,SELL,LIMIT,999600,23
264,38302540644,NEW,145,BUY,LIMIT,998100,30
265,38610785997,NEW,146,SELL,LIMIT,999800,20
266,39145628152,CANCEL,66,BUY,LIMIT,998400,40
267,39433969517,CANCEL,135,BUY,LIMIT,998100,32
268,39646224262,NEW,147,SELL,LIMIT,999300,30
269,40407073607,CANCEL,141,BUY,LIMIT,998200,29
270,40475178049,NEW,148,SELL,LIMIT,999400,18
271,40511890560,NEW,149,BUY,LIMIT,997800,28
272,40560755618,CANCEL,129,SELL,LIMIT,999200,40
273,41040261906,CANCEL,109,SELL,LIMIT,1000000,29
274,41056061504,NEW,150,BUY,LIMIT,998100,25
275,41146382029,NEW,151,BUY,LIMIT,998100,30
276,41146960383,NEW,152,SELL,LIMIT,999700,25
277,41208057756,NEW,153,SELL,LIMIT,999800,31
278,41275853333,CANCEL,145,BUY,LIMIT,998100,30
279,41591324944,NEW,154,BUY,LIMIT,998200,25
280,41655491719,CANCEL,125,SELL,LIMIT,999500,31
281,42372871528,NEW,155,SELL,LIMIT,999600,25
282,42492091989,CANCEL,142,SELL,LIMIT,999600,30
283,42618641683,CANCEL,152,SELL,LIMIT,999700,25
284,42740668822,NEW,156,BUY,LIMIT,998100,23
285,43297354256,NEW,157,BUY,LIMIT,998100,25
286,43391205066,CANCEL,113,BUY,LIMIT,998600,25
287,43858926080,NEW,158,BUY,LIMIT,997900,35
288,43922142116,NEW,159,BUY,LIMIT,997800,24
289,44327139718,CANCEL,149,BUY,LIMIT,997800,28
290,44552407144,NEW,160,BUY,LIMIT,998000,27
291,45239063111,NEW,161,BUY,LIMIT,997700,30
292,45459613628,CANCEL,121,SELL,LIMIT,999800,27
293,45675930498,NEW,162,SELL,LIMIT,999500,25
294,45761057298,NEW,163,BUY,LIMIT,998400,31
295,45764309398,CANCEL,156,BUY,LIMIT,998100,23
296,45878735942,NEW,164,BUY,LIMIT,998700,35
297,46330196705,CANCEL,164,BUY,LIMIT,998700,35
298,46373057045,NEW,165,SELL,LIMIT,999400,26
299,46378348695,NEW,166,SELL,LIMIT,999900,47
300,46571903035,NEW,167,SELL,LIMIT,999200,30
301,46774835753,CANCEL,162,SELL,LIMIT,999500,25
302,46999902527,NEW,168,BUY,LIMIT,998200,45
303,47021580317,NEW,169,SELL,LIMIT,999100,29
304,47361172892,NEW,170,SELL,LIMIT,999600,29
305,47890294140,NEW,171,SELL,LIMIT,999000,54
306,48012598818,NEW,172,SELL,LIMIT,999900,28
307,48117664718,NEW,173,SELL,LIMIT,999400,25
308,48176245083,CANCEL,120,SELL,LIMIT,999200,26
309,48968649413,CANCEL,134,BUY,LIMIT,997600,31
310,49361844975,NEW,174,BUY,LIMIT,998100,30
311,49420005891,CANCEL,158,BUY,LIMIT,997900,35
312,49524248473,NEW,175,SELL,LIMIT,999200,30
313,49680048932,NEW,176,SELL,LIMIT,999900,25
314,49812423255,NEW,177,SELL,LIMIT,998900,25
315,49824768858,CANCEL,169,SELL,LIMIT,999100,29
316,49835561720,NEW,178,SELL,LIMIT,999900,28
317,49837573669,NEW,179,BUY,LIMIT,997800,25
318,49856278822,NEW,180,SELL,LIMIT,999100,40
319,49931510544,CANCEL,171,SELL,LIMIT,999000,54
320,50005273420,CANCEL,166,SELL,LIMIT,999900,47
321,50046431593,CANCEL,174,BUY,LIMIT,998100,30
322,50281213791,CANCEL,139,BUY,LIMIT,998100,29
323,50294939855,CANCEL,128,BUY,LIMIT,998300,10
324,50557320705,NEW,181,BUY,LIMIT,997400,27
325,51044628121,NEW,182,SELL,LIMIT,999400,40
326,51112328091,CANCEL,143,SELL,LIMIT,999400,30
327,51145539816,NEW,183,BUY,LIMIT,998100,31
328,51244069953,NEW,184,SELL,LIMIT,999200,25
329,51327292979,CANCEL,138,BUY,LIMIT,998300,34
330,51330693751,NEW,185,BUY,LIMIT,998100,32
331,51348637193,NEW,186,SELL,LIMIT,998800,31
332,51689753932,CANCEL,153,SELL,LIMIT,999800,31
333,51881042335,NEW,187,SELL,LIMIT,999000,34
334,52162480512,NEW,188,BUY,LIMIT,998500,24
335,52701840447,CANCEL,185,BUY,LIMIT,998100,32
336,52869367277,NEW,189,BUY,LIMIT,997900,25
337,52941411122,CANCEL,184,SELL,LIMIT,999200,25
338,53451244345,CANCEL,72,SELL,LIMIT,999700,32
339,53469653163,NEW,190,BUY,LIMIT,998000,27
340,53487939007,NEW,191,SELL,LIMIT,999000,30
341,53531273847,CANCEL,122,BUY,LIMIT,998400,31
342,53538968558,NEW,192,SELL,LIMIT,999000,10
343,53751068142,NEW,193,BUY,LIMIT,997300,100
344,54064587443,NEW,194,BUY,LIMIT,997700,17
345,54155584155,CANCEL,183,BUY,LIMIT,998100,31
346,54354209829,NEW,195,SELL,LIMIT,999400,30
347,54360832484,CANCEL,178,SELL,LIMIT,999900,28
348,54578010365,CANCEL,163,BUY,LIMIT,998400,31
349,54680315871,CANCEL,182,SELL,LIMIT,999400,40
350,54767230962,NEW,196,BUY,LIMIT,998200,32
351,55315270469,CANCEL,181,BUY,LIMIT,997400,27
352,55651966503,NEW,197,SELL,LIMIT,999700,100
353,55676053036,CANCEL,196,BUY,LIMIT,998200,32
354,55871243939,CANCEL,172,SELL,LIMIT,999900,28
355,56013365418,CANCEL,197,SELL,LIMIT,999700,100
356,56277274141,CANCEL,130,SELL,LIMIT,999000,5
357,56356205618,NEW,198,BUY,LIMIT,998100,32
358,56357697098,NEW,199,SELL,LIMIT,999500,40
359,56529622447,CANCEL,195,SELL,LIMIT,999400,30
360,56737863347,CANCEL,191,SELL,LIMIT,999000,30
361,56873982072,NEW,200,BUY,LIMIT,997900,28
362,57150733159,NEW,201,BUY,LIMIT,998100,34
363,57203601872,NEW,202,SELL,LIMIT,999400,35
364,57451817014,CANCEL,189,BUY,LIMIT,997900,25
365,57591918208,CANCEL,155,SELL,LIMIT,999600,25
366,57798245347,NEW,203,BUY,LIMIT,997900,23
367,58078208783,CANCEL,186,SELL,LIMIT,998800,31
368,58404749118,CANCEL,193,BUY,LIMIT,997300,100
369,58499003537,CANCEL,165,SELL,LIMIT,999400,26
370,58849402235,NEW,204,BUY,LIMIT,998000,32
371,58940507231,CANCEL,204,BUY,LIMIT,998000,32
372,59577494697,CANCEL,144,SELL,LIMIT,999600,23
373,59794584840,CANCEL,200,BUY,LIMIT,997900,28
374,60154141388,CANCEL,168,BUY,LIMIT,998200,45
375,60287936868,CANCEL,175,SELL,LIMIT,999200,30
376,60343381440,CANCEL,180,SELL,LIMIT,999100,40
377,60711582129,CANCEL,161,BUY,LIMIT,997700,30
378,60752426924,CANCEL,170,SELL,LIMIT,999600,29
379,61045556198,NEW,205,BUY,LIMIT,998200,23
380,61337906405,CANCEL,187,SELL,LIMIT,999000,34
381,61531368355,CANCEL,190,BUY,LIMIT,998000,27
382,61545978964,CANCEL,205,BUY,LIMIT,998200,23
383,61791744664,NEW,206,SELL,LIMIT,999600,35
384,62154434994,NEW,207,SELL,LIMIT,999300,31
385,62457730902,CANCEL,206,SELL,LIMIT,999600,35
386,62525152984,CANCEL,146,SELL,LIMIT,999800,20
387,62593797203,NEW,208,SELL,LIMIT,999300,30
388,62651036345,CANCEL,147,SELL,LIMIT,999300,30
389,62688676411,NEW,209,BUY,LIMIT,998000,38
390,62731989276,CANCEL,157,BUY,LIMIT,998100,25
391,63340807286,NEW,210,SELL,LIMIT,1000000,21
392,63764814538,CANCEL,154,BUY,LIMIT,998200,25
393,63997386993,CANCEL,207,SELL,LIMIT,999300,31
394,64054444888,CANCEL,198,BUY,LIMIT,998100,32
395,64199872848,NEW,211,SELL,LIMIT,999000,23
396,64206840839,CANCEL,202,SELL,LIMIT,999400,35
397,64287604947,NEW,212,BUY,LIMIT,998100,26
398,64323762077,NEW,213,BUY,LIMIT,998200,40
399,64327222307,CANCEL,199,SELL,LIMIT,999500,40
400,64371991708,NEW,214,BUY,LIMIT,998200,27
401,64421492460,NEW,215,BUY,LIMIT,998200,30
402,64633905693,NEW,216,BUY,LIMIT,998100,40
403,64744260275,CANCEL,137,BUY,LIMIT,998100,29
404,64798201323,NEW,217,BUY,LIMIT,997400,31
405,64807001949,NEW,218,BUY,LIMIT,998000,40
406,64832380209,NEW,219,SELL,LIMIT,1000000,23
407,64968204240,CANCEL,167,SELL,LIMIT,999200,30
408,65000910258,CANCEL,213,BUY,LIMIT,998200,40
409,65075041200,CANCEL,159,BUY,LIMIT,997800,24
410,65391949586,CANCEL,212,BUY,LIMIT,998100,26
411,65525838875,NEW,220,SELL,LIMIT,999400,32
412,65723685015,CANCEL,216,BUY,LIMIT,998100,40
413,65737015837,NEW,221,BUY,LIMIT,998000,48
414,66387819020,NEW,222,SELL,LIMIT,998800,49
415,66719867525,NEW,223,SELL,LIMIT,999400,28
416,67097468949,NEW,224,SELL,LIMIT,999100,34
417,67185848411,CANCEL,160,BUY,LIMIT,998000,27
418,67240142434,CANCEL,201,BUY,LIMIT,998100,34
419,67251477981,NEW,225,SELL,LIMIT,999400,18
420,67396661658,CANCEL,177,SELL,LIMIT,998900,25
421,67595286780,CANCEL,87,SELL,LIMIT,1000200,23
422,67829506088,CANCEL,210,SELL,LIMIT,1000000,21
423,67998963134,NEW,226,BUY,LIMIT,997900,45
424,68132433825,CANCEL,208,SELL,LIMIT,999300,30
425,68242438172,NEW,227,BUY,LIMIT,998000,27
426,68291879153,NEW,228,SELL,LIMIT,999700,23
427,68388116650,CANCEL,176,SELL,LIMIT,999900,25
428,68794304696,CANCEL,222,SELL,LIMIT,998800,49
429,68961662030,NEW,229,BUY,LIMIT,998000,30
430,69068135816,NEW,230,SELL,LIMIT,999600,23
431,69365303310,NEW,231,BUY,LIMIT,998100,40
432,69446708120,NEW,232,SELL,LIMIT,1000000,28
433,69478968459,NEW,233,BUY,LIMIT,998200,36
434,69517724184,CANCEL,179,BUY,LIMIT,997800,25
435,69521916236,CANCEL,224,SELL,LIMIT,999100,34
436,69524036953,CANCEL,232,SELL,LIMIT,1000000,28
437,69749641322,CANCEL,221,BUY,LIMIT,998000,48
438,69753562483,NEW,234,BUY,LIMIT,998300,100
439,69861099292,CANCEL,219,SELL,LIMIT,1000000,23
440,70030921023,NEW,235,BUY,LIMIT,998000,27
441,70584965699,NEW,236,SELL,LIMIT,999300,26
442,70603917259,CANCEL,203,BUY,LIMIT,997900,23
443,70638565913,NEW,237,BUY,LIMIT,998300,27
444,70673398904,CANCEL,192,SELL,LIMIT,999000,10
445,70870361667,NEW,238,BUY,LIMIT,997500,32
446,70907898721,NEW,239,SELL,LIMIT,999500,33
447,71106064252,NEW,240,SELL,LIMIT,999500,25
448,71121478609,CANCEL,239,SELL,LIMIT,999500,33
449,71181529618,CANCEL,220,SELL,LIMIT,999400,32
450,71354198926,CANCEL,39,SELL,LIMIT,1001000,7
451,71892848041,NEW,241,SELL,LIMIT,1000000,26
452,72306073364,CANCEL,148,SELL,LIMIT,999400,18
453,72922611642,CANCEL,234,BUY,LIMIT,998300,100
454,73314044089,NEW,242,BUY,LIMIT,998100,40
455,73641094754,CANCEL,236,SELL,LIMIT,999300,26
456,73719802024,NEW,243,SELL,LIMIT,999400,30
457,73759183913,CANCEL,173,SELL,LIMIT,999400,25
458,74038005623,NEW,244,SELL,LIMIT,999400,29
459,74060974553,CANCEL,217,BUY,LIMIT,997400,31
460,74325597447,NEW,245,BUY,LIMIT,998100,32
461,74342832449,NEW,246,BUY,LIMIT,998300,26
462,74350996355,NEW,247,BUY,LIMIT,998100,5
463,74481287894,NEW,248,SELL,LIMIT,999200,40
464,74503272061,CANCEL,248,SELL,LIMIT,999200,40
465,74527312545,NEW,249,SELL,LIMIT,999700,24
466,74561771044,NEW,250,BUY,LIMIT,998100,100
467,74615634564,NEW,251,SELL,LIMIT,1000000,30
468,74724020421,NEW,252,BUY,LIMIT,997500,32
469,74847523006,NEW,253,SELL,LIMIT,999300,100
470,74864440652,CANCEL,235,BUY,LIMIT,998000,27
471,75095724156,NEW,254,BUY,LIMIT,997900,23
472,75219669370,NEW,255,SELL,LIMIT,1000000,33
473,75503145587,CANCEL,233,BUY,LIMIT,998200,36
474,75525700838,CANCEL,251,SELL,LIMIT,1000000,30
475,75550684322,CANCEL,250,BUY,LIMIT,998100,100
476,75589527935,NEW,256,SELL,LIMIT,999500,23
477,75992314570,CANCEL,242,BUY,LIMIT,998100,40
478,75997936210,CANCEL,231,BUY,LIMIT,998100,40
479,76165813064,CANCEL,218,BUY,LIMIT,998000,40
480,76379329806,CANCEL,249,SELL,LIMIT,999700,24
