seq,ts_ns,event,order_id,side,type,price,quantity
98,15062106318,CANCEL,53,SELL,LIMIT,1001000,100
99,15127271729,CANCEL,44,BUY,LIMIT,999400,51
100,15232122485,CANCEL,46,SELL,LIMIT,1000600,100
101,16228247467,NEW,57,SELL,LIMIT,1000700,100
102,16331770078,NEW,58,BUY,LIMIT,1000000,100
103,16543258747,CANCEL,50,BUY,LIMIT,999900,100
104,17054197088,NEW,59,BUY,LIMIT,1000300,100
105,17064314123,NEW,60,BUY,LIMIT,999800,100
106,17157472946,CANCEL,55,BUY,LIMIT,999500,100
107,17782209939,CANCEL,29,SELL,LIMIT,1000500,100
108,17939006801,CANCEL,48,SELL,LIMIT,1000700,100
109,18401224242,CANCEL,57,SELL,LIMIT,1000700,100
110,19118598782,NEW,61,SELL,MARKET,,100
111,19118598782,CANCEL,54,BUY,LIMIT,1000300,80
112,19118598782,REDUCE,59,BUY,LIMIT,1000300,80
113,19617897270,CANCEL,43,BUY,LIMIT,999300,100
114,21197841326,NEW,62,BUY,LIMIT,999000,100
115,21262716838,CANCEL,56,BUY,LIMIT,1000000,100
116,21518257890,NEW,63,BUY,LIMIT,1000000,100
117,21600302328,CANCEL,58,BUY,LIMIT,1000000,100
118,21959449156,CANCEL,59,BUY,LIMIT,1000300,80
119,22180172526,CANCEL,37,BUY,LIMIT,998900,100
120,22446063254,NEW,64,SELL,LIMIT,1000900,100
121,22529429662,NEW,65,BUY,LIMIT,999900,100
122,22619493712,NEW,66,BUY,LIMIT,999600,40
123,22728705448,NEW,67,BUY,LIMIT,999000,100
124,22849559868,NEW,68,BUY,LIMIT,1000100,100
125,23545887663,CANCEL,64,SELL,LIMIT,1000900,100
126,23953918621,NEW,69,BUY,LIMIT,999700,100
127,24011930529,NEW,70,SELL,LIMIT,1000700,100
128,24148245909,NEW,71,SELL,LIMIT,1000600,97
129,24365229173,NEW,72,SELL,LIMIT,1001600,100
130,24677211187,NEW,73,BUY,LIMIT,1000100,100
131,24810832131,CANCEL,63,BUY,LIMIT,1000000,100
132,24820819965,NEW,74,BUY,LIMIT,999700,100
133,24911263767,CANCEL,51,SELL,LIMIT,1001000,93
134,24969012764,CANCEL,67,BUY,LIMIT,999000,100
135,25440440323,NEW,75,BUY,LIMIT,999800,100
136,25549908319,NEW,76,SELL,LIMIT,1000700,100
137,25731736910,CANCEL,71,SELL,LIMIT,1000600,97
138,25751839193,NEW,77,BUY,LIMIT,999500,100
139,25766574163,NEW,78,SELL,LIMIT,1000900,100
140,25811039094,CANCEL,74,BUY,LIMIT,999700,100
141,25859860958,CANCEL,69,BUY,LIMIT,999700,100
142,26009496854,CANCEL,68,BUY,LIMIT,1000100,100
143,26052130606,CANCEL,62,BUY,LIMIT,999000,100
144,26350058963,NEW,79,SELL,LIMIT,1000900,100
145,26607472832,NEW,80,BUY,LIMIT,999900,100
146,26997190883,CANCEL,72,SELL,LIMIT,1001600,100
147,27106526445,NEW,81,BUY,LIMIT,999800,100
148,27107216602,CANCEL,76,SELL,LIMIT,1000700,100
149,27287807085,CANCEL,77,BUY,LIMIT,999500,100
150,27613034579,NEW,82,BUY,LIMIT,999800,100
151,27865338337,CANCEL,78,SELL,LIMIT,1000900,100
152,28362828446,NEW,83,BUY,LIMIT,999800,100
153,28583182209,CANCEL,66,BUY,LIMIT,999600,40
154,28855822269,NEW,84,SELL,LIMIT,1001600,100
155,28868119621,NEW,85,SELL,LIMIT,1000500,100
156,29017637831,CANCEL,79,SELL,LIMIT,1000900,100
157,29729228299,NEW,86,BUY,LIMIT,999000,100
158,29764267760,NEW,87,BUY,LIMIT,1000200,51
159,29851224800,NEW,88,BUY,LIMIT,999800,51
160,29931176472,CANCEL,81,BUY,LIMIT,999800,100
161,30404858329,CANCEL,83,BUY,LIMIT,999800,100
162,30448496248,CANCEL,82,BUY,LIMIT,999800,100
163,30609222093,NEW,89,BUY,LIMIT,999700,100
164,30629659104,CANCEL,75,BUY,LIMIT,999800,100
165,30805241455,CANCEL,70,SELL,LIMIT,1000700,100
166,31160052228,NEW,90,SELL,LIMIT,1000500,100
167,31253997312,NEW,91,SELL,LIMIT,1001100,60
168,31257977467,CANCEL,31,BUY,LIMIT,999500,5
169,31358034091,NEW,92,SELL,LIMIT,1000900,51
170,31502194806,CANCEL,87,BUY,LIMIT,1000200,51
171,31717794370,NEW,93,BUY,LIMIT,999800,100
172,31724097761,NEW,94,BUY,LIMIT,1000000,100
173,31816657417,CANCEL,86,BUY,LIMIT,999000,100
174,32028726947,NEW,95,SELL,LIMIT,1000500,43
175,32241973063,CANCEL,95,SELL,LIMIT,1000500,43
176,32482026244,NEW,96,BUY,LIMIT,999800,100
177,32573778643,NEW,97,BUY,LIMIT,1000000,100
178,32865600935,NEW,98,SELL,LIMIT,1000900,100
179,32927544422,CANCEL,93,BUY,LIMIT,999800,100
180,33059077787,NEW,99,SELL,LIMIT,1000700,100
181,33308575956,NEW,100,BUY,LIMIT,999700,500
182,33626336699,CANCEL,80,BUY,LIMIT,999900,100
183,33696389800,CANCEL,89,BUY,LIMIT,999700,100
184,33797652932,CANCEL,60,BUY,LIMIT,999800,100
185,33918559368,CANCEL,99,SELL,LIMIT,1000700,100
186,33958007532,NEW,101,SELL,LIMIT,1001000,100
187,34058753110,NEW,102,SELL,LIMIT,1000700,100
188,35121146587,CANCEL,100,BUY,LIMIT,999700,500
189,36034418253,CANCEL,94,BUY,LIMIT,1000000,100
190,36614289932,CANCEL,49,SELL,LIMIT,1000500,100
191,36722418946,CANCEL,65,BUY,LIMIT,999900,100
192,37314199613,CANCEL,84,SELL,LIMIT,1001600,100
193,37440639329,NEW,103,SELL,LIMIT,1000900,100
194,37609374148,NEW,104,SELL,LIMIT,1000900,100
195,37614877142,NEW,105,SELL,LIMIT,1000600,100
196,37615638918,CANCEL,45,BUY,LIMIT,999900,100
197,37649361166,NEW,106,SELL,LIMIT,1001600,100
198,37910851013,CANCEL,88,BUY,LIMIT,999800,51
199,38013121950,NEW,107,SELL,LIMIT,1000300,100
200,38360823256,NEW,108,SELL,LIMIT,1000700,100
201,38711416317,CANCEL,73,BUY,LIMIT,1000100,100
202,38929482659,CANCEL,96,BUY,LIMIT,999800,100
203,38978990938,CANCEL,103,SELL,LIMIT,1000900,100
204,39083802987,NEW,109,BUY,LIMIT,1000200,89
205,39512113103,CANCEL,107,SELL,LIMIT,1000300,100
206,39593628515,NEW,110,BUY,LIMIT,1000000,100
207,39619656992,NEW,111,BUY,LIMIT,999800,100
208,39630374324,CANCEL,85,SELL,LIMIT,1000500,100
209,40031959296,CANCEL,105,SELL,LIMIT,1000600,100
210,40088325089,CANCEL,98,SELL,LIMIT,1000900,100
211,40101594648,NEW,112,SELL,LIMIT,1001000,100
212,40538288780,NEW,113,BUY,LIMIT,999900,100
213,40550051562,NEW,114,SELL,LIMIT,1000300,100
214,40881810087,NEW,115,SELL,LIMIT,1001700,100
215,40915934606,CANCEL,97,BUY,LIMIT,1000000,100
216,40972195678,CANCEL,101,SELL,LIMIT,1001000,100
217,40993342322,CANCEL,115,SELL,LIMIT,1001700,100
218,40994020803,CANCEL,104,SELL,LIMIT,1000900,100
219,41194054746,NEW,116,BUY,LIMIT,999600,63
220,41208711379,NEW,117,SELL,LIMIT,1000900,100
221,41473037849,NEW,118,BUY,LIMIT,999600,24
222,41808863423,NEW,119,SELL,LIMIT,1000600,100
223,42061365612,NEW,120,BUY,LIMIT,999400,100
224,42504315460,CANCEL,109,BUY,LIMIT,1000200,89
225,42811984199,CANCEL,106,SELL,LIMIT,1001600,100
226,42872961977,NEW,121,BUY,LIMIT,1000100,100
227,43081197752,CANCEL,116,BUY,LIMIT,999600,63
228,43356124623,NEW,122,BUY,LIMIT,999500,100
229,43529920629,NEW,123,BUY,LIMIT,998800,100
230,43625141085,NEW,124,SELL,LIMIT,1001000,100
231,43638719001,CANCEL,122,BUY,LIMIT,999500,100
232,43970762322,CANCEL,114,SELL,LIMIT,1000300,100
233,44091219983,CANCEL,110,BUY,LIMIT,1000000,100
234,44258487269,NEW,125,BUY,LIMIT,1000000,100
235,44267716277,CANCEL,123,BUY,LIMIT,998800,100
236,44386872480,CANCEL,119,SELL,LIMIT,1000600,100
237,44867263437,NEW,126,SELL,LIMIT,1001600,300
238,45138248217,CANCEL,126,SELL,LIMIT,1001600,300
239,45165497291,CANCEL,113,BUY,LIMIT,999900,100
240,45420957992,NEW,127,BUY,LIMIT,1000100,100
241,45573346616,NEW,128,BUY,LIMIT,999700,100
242,45818149251,NEW,129,SELL,LIMIT,1000300,87
243,45861486252,CANCEL,112,SELL,LIMIT,1001000,100
244,45889961265,CANCEL,111,BUY,LIMIT,999800,100
245,46020397545,NEW,130,SELL,LIMIT,1001600,20
246,46257000468,NEW,131,SELL,LIMIT,1001600,100
247,46336276682,NEW,132,BUY,LIMIT,1000000,100
248,46484892425,NEW,133,SELL,LIMIT,1000900,100
249,46731122478,NEW,134,BUY,LIMIT,1000100,200
250,46761367492,CANCEL,131,SELL,LIMIT,1001600,100
251,46807727501,NEW,135,BUY,LIMIT,998800,100
252,47217049749,CANCEL,130,SELL,LIMIT,1001600,20
253,47228487171,CANCEL,117,SELL,LIMIT,1000900,100
254,47882535578,CANCEL,128,BUY,LIMIT,999700,100
255,48123337710,CANCEL,92,SELL,LIMIT,1000900,51
256,48366124948,NEW,136,SELL,LIMIT,1000800,100
257,48461371685,CANCEL,134,BUY,LIMIT,1000100,200
258,48563684530,NEW,137,BUY,LIMIT,999400,100
259,48787949953,NEW,138,SELL,LIMIT,1000800,100
260,48953902031,NEW,139,SELL,LIMIT,1000900,100
261,49472062382,CANCEL,120,BUY,LIMIT,999400,100
262,49537279057,NEW,140,SELL,LIMIT,1000700,100
263,49612015190,NEW,141,SELL,LIMIT,1000300,90
264,49734181757,NEW,142,SELL,LIMIT,1000700,100
265,50287449713,CANCEL,121,BUY,LIMIT,1000100,100
266,50490615289,CANCEL,135,BUY,LIMIT,998800,100
267,51163697936,CANCEL,132,BUY,LIMIT,1000000,100
268,51173367016,NEW,143,SELL,LIMIT,1000800,100
269,51438345672,CANCEL,141,SELL,LIMIT,1000300,90
270,51485559745,CANCEL,90,SELL,LIMIT,1000500,100
271,51679243765,CANCEL,139,SELL,LIMIT,1000900,100
272,52120160672,CANCEL,124,SELL,LIMIT,1001000,100
273,52359937007,NEW,144,SELL,LIMIT,1001000,100
274,52376615681,NEW,145,SELL,LIMIT,1001000,100
275,52721724748,CANCEL,108,SELL,LIMIT,1000700,100
276,52967381065,CANCEL,143,SELL,LIMIT,1000800,100
277,53504469842,CANCEL,129,SELL,LIMIT,1000300,87
278,53521132716,CANCEL,145,SELL,LIMIT,1001000,100
279,53545788504,CANCEL,125,BUY,LIMIT,1000000,100
280,53576068127,CANCEL,137,BUY,LIMIT,999400,100
281,53744510913,NEW,146,BUY,LIMIT,1000000,100
282,54163061959,NEW,147,BUY,LIMIT,1000100,100
283,55322515764,CANCEL,133,SELL,LIMIT,1000900,100
284,55381972402,CANCEL,136,SELL,LIMIT,1000800,100
285,55665265185,NEW,148,BUY,LIMIT,1000000,100
286,56428052374,CANCEL,140,SELL,LIMIT,1000700,100
287,56735430689,CANCEL,144,SELL,LIMIT,1001000,100
288,56990538711,NEW,149,SELL,LIMIT,1000700,100
289,57101440180,CANCEL,147,BUY,LIMIT,1000100,100
290,57675105782,NEW,150,SELL,LIMIT,1000600,100
291,57752611230,NEW,151,SELL,LIMIT,1000500,90
292,57837613774,NEW,152,SELL,LIMIT,1000800,90
293,58013926620,NEW,153,SELL,LIMIT,1001600,100
294,58142588058,CANCEL,153,SELL,LIMIT,1001600,100
295,58985649411,CANCEL,127,BUY,LIMIT,1000100,100
296,59200195637,NEW,154,SELL,LIMIT,1000700,100
297,59568671306,NEW,155,BUY,LIMIT,1000200,91
298,59778820407,NEW,156,SELL,LIMIT,1000700,100
299,59837250912,NEW,157,SELL,LIMIT,1001000,100
300,60333687802,CANCEL,155,BUY,LIMIT,1000200,91
301,60573866474,CANCEL,151,SELL,LIMIT,1000500,90
302,61098550297,CANCEL,150,SELL,LIMIT,1000600,100
303,61154299769,CANCEL,152,SELL,LIMIT,1000800,90
304,61226937162,CANCEL,138,SELL,LIMIT,1000800,100
305,61691735550,NEW,158,BUY,LIMIT,1000100,100
306,61803456565,NEW,159,SELL,LIMIT,1001600,100
307,62627988916,NEW,160,BUY,LIMIT,999900,100
308,62770965516,CANCEL,160,BUY,LIMIT,999900,100
309,63056561418,CANCEL,154,SELL,LIMIT,1000700,100
310,63171023629,CANCEL,159,SELL,LIMIT,1001600,100
311,63426795936,NEW,161,BUY,LIMIT,1000300,100
312,63534863925,CANCEL,91,SELL,LIMIT,1001100,60
313,63870878525,NEW,162,SELL,LIMIT,1000900,97
314,63875016346,CANCEL,148,BUY,LIMIT,1000000,100
315,63941275671,NEW,163,BUY,LIMIT,1000500,100
316,64334796892,CANCEL,118,BUY,LIMIT,999600,24
317,64369576014,NEW,164,BUY,LIMIT,999200,100
318,64797417495,NEW,165,SELL,LIMIT,1000800,100
319,64927599482,CANCEL,158,BUY,LIMIT,1000100,100
320,64959791532,NEW,166,BUY,LIMIT,999900,100
321,64979003950,NEW,167,BUY,LIMIT,1000400,100
322,65057612851,NEW,168,SELL,LIMIT,1001100,100
323,65317022159,NEW,169,BUY,LIMIT,1000000,100
324,65460619918,CANCEL,102,SELL,LIMIT,1000700,100
325,65907600714,CANCEL,169,BUY,LIMIT,1000000,100
326,65932403778,NEW,170,SELL,LIMIT,1001200,100
327,66205087506,CANCEL,166,BUY,LIMIT,999900,100
328,66411817360,NEW,171,SELL,LIMIT,1001300,100
329,66465149494,NEW,172,BUY,LIMIT,1000000,100
330,66557703795,NEW,173,SELL,LIMIT,1000800,100
331,66796166748,NEW,174,BUY,LIMIT,999200,100
332,67350534964,CANCEL,174,BUY,LIMIT,999200,100
333,67418526374,CANCEL,165,SELL,LIMIT,1000800,100
334,67542345704,CANCEL,163,BUY,LIMIT,1000500,100
335,67749544292,NEW,175,SELL,LIMIT,1001100,100
336,67829540724,CANCEL,157,SELL,LIMIT,1001000,100
337,67999392314,NEW,176,BUY,LIMIT,1000300,100
338,68014636412,NEW,177,BUY,LIMIT,1000000,100
339,68027351617,NEW,178,BUY,LIMIT,1000100,88
340,68394606246,NEW,179,BUY,LIMIT,1000200,100
341,68612477040,NEW,180,SELL,LIMIT,1000600,100
342,68633140047,NEW,181,SELL,LIMIT,1001100,100
343,68671282024,CANCEL,168,SELL,LIMIT,1001100,100
344,68716885993,CANCEL,180,SELL,LIMIT,1000600,100
345,68782051966,NEW,182,SELL,LIMIT,1001200,84
346,69081504397,CANCEL,170,SELL,LIMIT,1001200,100
347,69218949100,CANCEL,172,BUY,LIMIT,1000000,100
348,69343628843,CANCEL,182,SELL,LIMIT,1001200,84
349,69538335556,CANCEL,175,SELL,LIMIT,1001100,100
350,69645875900,CANCEL,171,SELL,LIMIT,1001300,100
351,69674562212,NEW,183,SELL,LIMIT,1001000,100
352,70256019621,CANCEL,167,BUY,LIMIT,1000400,100
353,70291569835,NEW,184,SELL,LIMIT,1001000,80
354,70374506787,CANCEL,177,BUY,LIMIT,1000000,100
355,70572445150,NEW,185,SELL,LIMIT,1001200,100
356,70600282177,NEW,186,BUY,LIMIT,1000100,100
357,70717074439,CANCEL,185,SELL,LIMIT,1001200,100
358,70894480638,CANCEL,184,SELL,LIMIT,1001000,80
359,70898746732,CANCEL,179,BUY,LIMIT,1000200,100
360,70927895133,NEW,187,BUY,LIMIT,999900,100
361,70950754659,CANCEL,162,SELL,LIMIT,1000900,97
362,71435564165,CANCEL,161,BUY,LIMIT,1000300,100
363,71757281828,CANCEL,176,BUY,LIMIT,1000300,100
364,71774084387,CANCEL,181,SELL,LIMIT,1001100,100
365,71851288508,CANCEL,183,SELL,LIMIT,1001000,100
366,71854278822,CANCEL,186,BUY,LIMIT,1000100,100
367,72594027472,NEW,188,BUY,LIMIT,999900,92
368,72653901091,CANCEL,188,BUY,LIMIT,999900,92
369,73484968164,NEW,189,BUY,LIMIT,999900,84
370,73541262653,NEW,190,SELL,LIMIT,1000700,100
371,73560427540,NEW,191,BUY,LIMIT,999700,100
372,73656187987,CANCEL,146,BUY,LIMIT,1000000,100
373,73741231141,NEW,192,SELL,LIMIT,1000800,40
374,74048392065,NEW,193,BUY,LIMIT,1000200,100
375,74060414553,NEW,194,BUY,LIMIT,1000000,100
376,74208510328,CANCEL,149,SELL,LIMIT,1000700,100
377,74239772697,NEW,195,BUY,LIMIT,1000000,100
378,74463263948,NEW,196,BUY,LIMIT,1000200,100
379,74919879429,CANCEL,191,BUY,LIMIT,999700,100
380,75073550286,NEW,197,SELL,LIMIT,1000900,100
381,75254936508,NEW,198,BUY,LIMIT,1000100,100
382,75455208896,NEW,199,BUY,LIMIT,1000000,100
383,75890543313,CANCEL,164,BUY,LIMIT,999200,100
384,76024478201,NEW,200,BUY,LIMIT,999600,80
385,76140643902,CANCEL,193,BUY,LIMIT,1000200,100
386,76161614030,CANCEL,200,BUY,LIMIT,999600,80
387,76269085837,CANCEL,199,BUY,LIMIT,1000000,100
388,76341632084,NEW,201,BUY,LIMIT,999200,100
389,76617656072,CANCEL,195,BUY,LIMIT,1000000,100
390,76678784036,NEW,202,SELL,LIMIT,1000900,100
391,76689517125,NEW,203,BUY,LIMIT,999900,100
392,76805411351,CANCEL,197,SELL,LIMIT,1000900,100
393,76952715805,NEW,204,BUY,LIMIT,999900,100
394,77085937580,NEW,205,SELL,LIMIT,1001700,100
395,77164666375,CANCEL,204,BUY,LIMIT,999900,100
396,77430801888,NEW,206,BUY,LIMIT,1000400,100
397,77559103807,CANCEL,156,SELL,LIMIT,1000700,100
398,77604039389,CANCEL,187,BUY,LIMIT,999900,100
399,77851084802,NEW,207,SELL,LIMIT,1000700,100
400,77995182766,NEW,208,BUY,LIMIT,1000100,100
401,78030286162,NEW,209,BUY,LIMIT,999200,100
402,78259514648,CANCEL,178,BUY,LIMIT,1000100,88
403,78444192226,CANCEL,206,BUY,LIMIT,1000400,100
404,78702532518,CANCEL,201,BUY,LIMIT,999200,100
405,79149048940,CANCEL,196,BUY,LIMIT,1000200,100
406,79425674821,CANCEL,208,BUY,LIMIT,1000100,100
407,79551163747,CANCEL,190,SELL,LIMIT,1000700,100
408,79623715136,NEW,210,BUY,MARKET,,100
409,79623715136,CANCEL,142,SELL,LIMIT,1000700,100
410,79754904883,CANCEL,198,BUY,LIMIT,1000100,100
411,80029526354,NEW,211,BUY,LIMIT,999900,85
412,80201526248,NEW,212,BUY,LIMIT,1000200,100
413,80570776937,NEW,213,SELL,LIMIT,1001700,100
414,80602742151,NEW,214,SELL,LIMIT,1000700,100
415,80661184601,NEW,215,BUY,LIMIT,1000200,100
416,81058777805,NEW,216,BUY,LIMIT,999900,100
417,81236807631,CANCEL,209,BUY,LIMIT,999200,100
418,81595915672,NEW,217,BUY,LIMIT,1000100,100
419,81700125209,CANCEL,215,BUY,LIMIT,1000200,100
420,81774342496,NEW,218,SELL,LIMIT,1000400,100
421,81813627504,CANCEL,189,BUY,LIMIT,999900,84
422,81941202541,CANCEL,211,BUY,LIMIT,999900,85
423,82079030186,CANCEL,194,BUY,LIMIT,1000000,100
424,83023871791,CANCEL,218,SELL,LIMIT,1000400,100
425,83758008343,NEW,219,SELL,LIMIT,1001100,100
426,83871439408,CANCEL,202,SELL,LIMIT,1000900,100
427,84151238797,NEW,220,BUY,LIMIT,1000200,100
428,84585494936,NEW,221,BUY,LIMIT,1000300,100
429,85001192715,CANCEL,216,BUY,LIMIT,999900,100
430,85043866946,CANCEL,219,SELL,LIMIT,1001100,100
431,85079575147,CANCEL,213,SELL,LIMIT,1001700,100
432,85502371826,CANCEL,221,BUY,LIMIT,1000300,100
433,85603363026,NEW,222,BUY,LIMIT,1000000,100
434,85806543214,NEW,223,BUY,LIMIT,999200,100
435,86040916859,CANCEL,173,SELL,LIMIT,1000800,100
436,86070944678,NEW,224,BUY,LIMIT,999900,100
437,86186271911,CANCEL,212,BUY,LIMIT,1000200,100
438,86349759325,CANCEL,222,BUY,LIMIT,1000000,100
439,86491936217,CANCEL,203,BUY,LIMIT,999900,100
440,86566426536,CANCEL,224,BUY,LIMIT,999900,100
441,86589807926,NEW,225,SELL,LIMIT,1000600,100
442,87224443019,CANCEL,225,SELL,LIMIT,1000600,100
443,87616993052,NEW,226,BUY,LIMIT,999200,100
444,87631727366,NEW,227,BUY,LIMIT,999900,100
445,87694572354,CANCEL,227,BUY,LIMIT,999900,100
446,87882844928,CANCEL,220,BUY,LIMIT,1000200,100
447,88014364753,CANCEL,226,BUY,LIMIT,999200,100
448,88282946671,NEW,228,SELL,LIMIT,1001600,100
449,88472797910,NEW,229,SELL,LIMIT,1000800,100
450,88685968025,CANCEL,217,BUY,LIMIT,1000100,100
451,88823699822,CANCEL,228,SELL,LIMIT,1001600,100
452,89195787315,NEW,230,BUY,LIMIT,1000000,50
453,89382029856,CANCEL,223,BUY,LIMIT,999200,100
454,89478248530,CANCEL,214,SELL,LIMIT,1000700,100
455,89480319075,CANCEL,207,SELL,LIMIT,1000700,100
456,89525149363,NEW,231,BUY,MARKET,,18
457,89525149363,REDUCE,192,SELL,LIMIT,1000800,22
458,89655827551,CANCEL,229,SELL,LIMIT,1000800,100
459,89713443994,NEW,232,SELL,LIMIT,1000400,47
460,89812658167,CANCEL,205,SELL,LIMIT,1001700,100
461,89922666886,NEW,233,SELL,LIMIT,1000300,100
462,89942151078,NEW,234,SELL,LIMIT,1000700,100
463,90037101301,NEW,235,BUY,LIMIT,1000000,100
464,90186479746,CANCEL,233,SELL,LIMIT,1000300,100
465,90215221089,NEW,236,BUY,LIMIT,999700,100
466,90395713441,NEW,237,SELL,LIMIT,1000800,100
467,90588599866,NEW,238,BUY,LIMIT,999500,100
468,90735434624,CANCEL,230,BUY,LIMIT,1000000,50
469,91361665493,NEW,239,BUY,LIMIT,998900,100
470,91600976411,NEW,240,SELL,LIMIT,1001000,100
471,91768246922,NEW,241,SELL,LIMIT,1000500,80
472,92172097772,NEW,242,SELL,LIMIT,1000400,72
473,92393490902,CANCEL,236,BUY,LIMIT,999700,100
