seq,ts_ns,event,order_id,side,type,price,quantity
99,11259653825,CANCEL,51,BUY,LIMIT,999500,24
100,11262089007,CANCEL,33,SELL,LIMIT,1001000,29
101,11427419118,CANCEL,59,SELL,LIMIT,1000600,31
102,11761414483,NEW,64,SELL,LIMIT,1000200,40
103,11859752279,CANCEL,60,BUY,LIMIT,999200,24
104,11903678310,NEW,65,BUY,LIMIT,999200,28
105,12016386637,NEW,66,BUY,LIMIT,999300,34
106,12241958756,CANCEL,39,BUY,LIMIT,999700,29
107,12359787132,NEW,67,BUY,LIMIT,999000,25
108,12567294952,NEW,68,BUY,LIMIT,999400,43
109,12647742812,CANCEL,45,BUY,LIMIT,999300,25
110,13175297412,CANCEL,50,SELL,LIMIT,1000600,31
111,13305047585,CANCEL,38,SELL,LIMIT,1000200,34
112,13680060019,CANCEL,54,SELL,LIMIT,1000800,26
113,13736501686,NEW,69,SELL,LIMIT,1000200,32
114,14108629014,CANCEL,66,BUY,LIMIT,999300,34
115,14265084582,NEW,70,SELL,LIMIT,1000400,24
116,14313705097,CANCEL,58,BUY,LIMIT,999300,25
117,14499664627,NEW,71,BUY,LIMIT,999500,29
118,14561015863,CANCEL,52,BUY,LIMIT,999300,28
119,14822223008,CANCEL,67,BUY,LIMIT,999000,25
120,14979267278,CANCEL,29,BUY,LIMIT,999400,34
121,15173969013,CANCEL,70,SELL,LIMIT,1000400,24
122,15233332340,NEW,72,BUY,LIMIT,999200,25
123,15474263181,NEW,73,BUY,LIMIT,999100,24
124,16240660384,NEW,74,SELL,LIMIT,1000500,31
125,16293043611,NEW,75,BUY,LIMIT,999400,23
126,16485519930,CANCEL,75,BUY,LIMIT,999400,23
127,16594681758,NEW,76,BUY,LIMIT,999500,25
128,16632322988,CANCEL,68,BUY,LIMIT,999400,43
129,17014445022,CANCEL,30,BUY,LIMIT,999300,29
130,17251050916,NEW,77,SELL,LIMIT,1000000,32
131,17606130072,CANCEL,42,SELL,LIMIT,1000700,7
132,17825871342,NEW,78,SELL,LIMIT,1000300,48
133,17872725206,CANCEL,37,SELL,LIMIT,1000300,35
134,17991431717,NEW,79,SELL,LIMIT,1001000,32
135,18073343903,NEW,80,SELL,LIMIT,1000100,29
136,18123550848,CANCEL,73,BUY,LIMIT,999100,24
137,18415424345,NEW,81,BUY,LIMIT,999100,30
138,18529226829,NEW,82,BUY,LIMIT,999200,100
139,18642029601,NEW,83,SELL,LIMIT,1000500,17
140,18673509389,CANCEL,82,BUY,LIMIT,999200,100
141,18739507258,CANCEL,41,SELL,LIMIT,1000600,32
142,18792705965,NEW,84,SELL,LIMIT,1000600,25
143,19009865048,CANCEL,46,SELL,LIMIT,1000900,19
144,19052271503,CANCEL,53,SELL,LIMIT,1000400,25
145,19242950573,NEW,85,BUY,LIMIT,999200,28
146,19472251568,CANCEL,69,SELL,LIMIT,1000200,32
147,19989995869,NEW,86,BUY,LIMIT,999200,31
148,20032201978,CANCEL,64,SELL,LIMIT,1000200,40
149,20201537349,CANCEL,80,SELL,LIMIT,1000100,29
150,20339383798,CANCEL,62,BUY,LIMIT,998900,38
151,20401617558,NEW,87,SELL,LIMIT,1000100,40
152,20487545176,NEW,88,BUY,LIMIT,999000,26
153,20712675907,NEW,89,SELL,LIMIT,1000300,38
154,20743425664,NEW,90,SELL,LIMIT,1000500,40
155,20845517623,CANCEL,63,SELL,LIMIT,1000800,25
156,20875968066,NEW,91,SELL,LIMIT,1000100,25
157,20934530850,NEW,92,BUY,LIMIT,999300,30
158,20943641495,NEW,93,SELL,LIMIT,1000400,40
159,21317557662,NEW,94,BUY,LIMIT,999300,32
160,21517974718,CANCEL,49,BUY,LIMIT,999300,28
161,21904138894,NEW,95,SELL,LIMIT,1000400,32
162,22078820392,CANCEL,61,SELL,LIMIT,1000900,24
163,22294404612,NEW,96,SELL,LIMIT,1000500,27
164,22304352956,NEW,97,SELL,LIMIT,999800,28
165,22427904218,CANCEL,86,BUY,LIMIT,999200,31
166,22679832119,CANCEL,81,BUY,LIMIT,999100,30
167,23512299017,NEW,98,SELL,LIMIT,1000300,23
168,23586844999,NEW,99,BUY,LIMIT,999000,23
169,23655768753,CANCEL,48,BUY,LIMIT,999300,30
170,24056487526,CANCEL,89,SELL,LIMIT,1000300,38
171,24092830420,CANCEL,94,BUY,LIMIT,999300,32
172,24224070582,NEW,100,SELL,LIMIT,1001000,28
173,24241126748,CANCEL,93,SELL,LIMIT,1000400,40
174,24385417982,NEW,101,BUY,LIMIT,998900,23
175,24406121527,CANCEL,98,SELL,LIMIT,1000300,23
176,24462355203,NEW,102,SELL,LIMIT,1000600,32
177,24507425189,CANCEL,72,BUY,LIMIT,999200,25
178,24855359790,NEW,103,SELL,LIMIT,999600,24
179,24874524011,CANCEL,71,BUY,LIMIT,999500,29
180,25181331815,CANCEL,44,SELL,LIMIT,1000800,24
181,25364294220,NEW,104,BUY,LIMIT,998800,26
182,25369761907,NEW,105,SELL,LIMIT,1000200,25
183,25451785525,CANCEL,78,SELL,LIMIT,1000300,48
184,25638024639,NEW,106,SELL,LIMIT,999900,18
185,25826304285,CANCEL,65,BUY,LIMIT,999200,28
186,26038263718,NEW,107,BUY,LIMIT,998800,27
187,26120921321,NEW,108,SELL,LIMIT,1000600,40
188,26387068467,NEW,109,BUY,LIMIT,998600,29
189,26444548394,CANCEL,79,SELL,LIMIT,1001000,32
190,26564698091,NEW,110,BUY,LIMIT,998100,44
191,26570437001,NEW,111,BUY,LIMIT,998300,40
192,26688006141,NEW,112,BUY,LIMIT,998600,30
193,27287682898,CANCEL,111,BUY,LIMIT,998300,40
194,27750406825,CANCEL,102,SELL,LIMIT,1000600,32
195,27793179793,NEW,113,BUY,LIMIT,998600,27
196,27818145747,CANCEL,55,SELL,LIMIT,1001000,54
197,27897904132,NEW,114,BUY,LIMIT,999400,29
198,28087495212,NEW,115,BUY,LIMIT,998800,4
199,28434402174,CANCEL,112,BUY,LIMIT,998600,30
200,28782265165,CANCEL,96,SELL,LIMIT,1000500,27
201,28871702677,CANCEL,90,SELL,LIMIT,1000500,40
202,29353468080,CANCEL,113,BUY,LIMIT,998600,27
203,29421134635,CANCEL,56,BUY,LIMIT,999300,33
204,29712534604,NEW,116,SELL,LIMIT,1000500,25
205,29717273805,NEW,117,SELL,LIMIT,1000500,35
206,29908325301,CANCEL,104,BUY,LIMIT,998800,26
207,29995676515,NEW,118,SELL,LIMIT,999800,35
208,30001904303,NEW,119,BUY,LIMIT,998700,28
209,30109312387,CANCEL,116,SELL,LIMIT,1000500,25
210,30140253677,NEW,120,BUY,LIMIT,998400,24
211,30881856330,CANCEL,110,BUY,LIMIT,998100,44
212,31121215476,NEW,121,BUY,LIMIT,998100,32
213,31311803412,NEW,122,BUY,LIMIT,998400,25
214,31981949216,NEW,123,SELL,LIMIT,1000300,43
215,32224680821,CANCEL,106,SELL,LIMIT,999900,18
216,32436682850,CANCEL,118,SELL,LIMIT,999800,35
217,32605324960,NEW,124,BUY,LIMIT,999500,29
218,32743022742,CANCEL,92,BUY,LIMIT,999300,30
219,32788637081,CANCEL,114,BUY,LIMIT,999400,29
220,32799134887,NEW,125,SELL,LIMIT,1001000,25
221,33153280042,NEW,126,SELL,LIMIT,1000300,28
222,33163031394,NEW,127,BUY,LIMIT,998200,33
223,33398695055,CANCEL,119,BUY,LIMIT,998700,28
224,33693400225,NEW,128,SELL,LIMIT,1000600,33
225,33866558956,NEW,129,BUY,LIMIT,998600,24
226,34033236818,NEW,130,BUY,LIMIT,999100,35
227,34210141477,NEW,131,BUY,LIMIT,998700,23
228,34443889381,NEW,132,BUY,LIMIT,998700,32
229,34469182128,CANCEL,120,BUY,LIMIT,998400,24
230,34973262591,NEW,133,SELL,LIMIT,1000400,18
231,34990681361,CANCEL,130,BUY,LIMIT,999100,35
232,35360592729,CANCEL,105,SELL,LIMIT,1000200,25
233,35378529345,NEW,134,BUY,LIMIT,999300,23
234,35402516887,CANCEL,87,SELL,LIMIT,1000100,40
235,35458589290,CANCEL,117,SELL,LIMIT,1000500,35
236,35628598332,CANCEL,74,SELL,LIMIT,1000500,31
237,35693500287,NEW,135,SELL,LIMIT,1000200,20
238,35740400926,NEW,136,BUY,LIMIT,998600,18
239,35806731893,NEW,137,SELL,LIMIT,1000500,100
240,36013101091,CANCEL,137,SELL,LIMIT,1000500,100
241,36188083910,CANCEL,135,SELL,LIMIT,1000200,20
242,36389429444,CANCEL,107,BUY,LIMIT,998800,27
243,36451292753,NEW,138,BUY,LIMIT,998900,31
244,36528875803,CANCEL,97,SELL,LIMIT,999800,28
245,36930369977,NEW,139,SELL,LIMIT,1000600,28
246,37062324201,CANCEL,128,SELL,LIMIT,1000600,33
247,37074991854,CANCEL,123,SELL,LIMIT,1000300,43
248,37203665395,NEW,140,SELL,LIMIT,1001000,45
249,37480659468,CANCEL,126,SELL,LIMIT,1000300,28
250,37767411867,NEW,141,BUY,LIMIT,998900,31
251,37899129909,NEW,142,SELL,LIMIT,1000200,28
252,37927368601,CANCEL,138,BUY,LIMIT,998900,31
253,38132454954,CANCEL,129,BUY,LIMIT,998600,24
254,38301981052,NEW,143,SELL,LIMIT,999900,25
255,38432558388,NEW,144,SELL,LIMIT,1001000,25
256,38554656612,NEW,145,BUY,LIMIT,998100,30
257,39052384718,CANCEL,139,SELL,LIMIT,1000600,28
258,39255555140,NEW,146,SELL,LIMIT,1000100,23
259,39292201057,CANCEL,131,BUY,LIMIT,998700,23
260,39315724162,CANCEL,103,SELL,LIMIT,999600,24
261,39420926500,NEW,147,SELL,LIMIT,1000500,40
262,39609240242,NEW,148,SELL,LIMIT,1000500,28
263,39673735482,NEW,149,SELL,LIMIT,1000600,29
264,39797129926,NEW,150,BUY,LIMIT,998900,25
265,40005986902,NEW,151,SELL,LIMIT,999800,40
266,40032815235,CANCEL,147,SELL,LIMIT,1000500,40
267,40073441954,NEW,152,SELL,LIMIT,1000200,29
268,40438456649,CANCEL,115,BUY,LIMIT,998800,4
269,40448612264,CANCEL,121,BUY,LIMIT,998100,32
270,41020060679,CANCEL,151,SELL,LIMIT,999800,40
271,41227749434,NEW,153,BUY,LIMIT,999000,33
272,41329501639,NEW,154,BUY,LIMIT,999200,12
273,41558963248,CANCEL,127,BUY,LIMIT,998200,33
274,41579037049,CANCEL,76,BUY,LIMIT,999500,25
275,41949428569,CANCEL,91,SELL,LIMIT,1000100,25
276,42022253324,CANCEL,132,BUY,LIMIT,998700,32
277,42028888660,CANCEL,101,BUY,LIMIT,998900,23
278,42107419148,CANCEL,83,SELL,LIMIT,1000500,17
279,42108296670,CANCEL,124,BUY,LIMIT,999500,29
280,42198227357,CANCEL,150,BUY,LIMIT,998900,25
281,42325471484,NEW,155,SELL,LIMIT,1000100,40
282,42329558309,CANCEL,85,BUY,LIMIT,999200,28
283,42987214184,NEW,156,BUY,LIMIT,999100,35
284,42996189596,NEW,157,SELL,LIMIT,1000300,45
285,44141976048,CANCEL,141,BUY,LIMIT,998900,31
286,44199063224,NEW,158,BUY,LIMIT,998900,29
287,44479553290,NEW,159,SELL,LIMIT,1000400,28
288,44929069795,NEW,160,SELL,LIMIT,1000500,35
289,44991509138,CANCEL,140,SELL,LIMIT,1001000,45
290,45105146989,CANCEL,122,BUY,LIMIT,998400,25
291,45525117745,NEW,161,SELL,LIMIT,1000300,28
292,45539151760,NEW,162,SELL,LIMIT,1000600,33
293,45813877324,CANCEL,125,SELL,LIMIT,1001000,25
294,45861235014,CANCEL,108,SELL,LIMIT,1000600,40
295,46071409184,CANCEL,148,SELL,LIMIT,1000500,28
296,46521387873,CANCEL,77,SELL,LIMIT,1000000,32
297,46535140286,CANCEL,155,SELL,LIMIT,1000100,40
298,46555158050,CANCEL,88,BUY,LIMIT,999000,26
299,46738937523,CANCEL,95,SELL,LIMIT,1000400,32
300,46859388204,NEW,163,SELL,LIMIT,1000100,30
301,47581163541,CANCEL,136,BUY,LIMIT,998600,18
302,47645308997,NEW,164,BUY,LIMIT,999100,34
303,48592953563,CANCEL,158,BUY,LIMIT,998900,29
304,48640417113,CANCEL,146,SELL,LIMIT,1000100,23
305,48860235174,NEW,165,SELL,LIMIT,1000300,24
306,49468814612,CANCEL,157,SELL,LIMIT,1000300,45
307,49710231944,CANCEL,161,SELL,LIMIT,1000300,28
308,49725487374,NEW,166,BUY,LIMIT,999600,25
309,49953323854,NEW,167,SELL,LIMIT,1000000,28
310,50082228293,NEW,168,BUY,LIMIT,999000,30
311,50082778540,CANCEL,22,BUY,LIMIT,999400,28
312,50841322616,NEW,169,BUY,LIMIT,998800,25
313,50900410631,NEW,170,SELL,LIMIT,999900,34
314,50966420467,NEW,171,BUY,LIMIT,999000,34
315,51105748091,NEW,172,BUY,LIMIT,998900,30
316,51464135732,NEW,173,SELL,LIMIT,1001100,30
317,51528323805,CANCEL,142,SELL,LIMIT,1000200,28
318,51688405240,NEW,174,BUY,LIMIT,999000,32
319,51945015436,CANCEL,84,SELL,LIMIT,1000600,25
320,52000554960,CANCEL,168,BUY,LIMIT,999000,30
321,52111348240,CANCEL,100,SELL,LIMIT,1001000,28
322,52161512598,NEW,175,BUY,LIMIT,998900,40
323,52593837817,CANCEL,144,SELL,LIMIT,1001000,25
324,52799028897,CANCEL,169,BUY,LIMIT,998800,25
325,53238534151,CANCEL,109,BUY,LIMIT,998600,29
326,53284201273,CANCEL,164,BUY,LIMIT,999100,34
327,53342717334,CANCEL,166,BUY,LIMIT,999600,25
328,53707138363,NEW,176,SELL,LIMIT,1000100,25
329,53797139855,NEW,177,BUY,LIMIT,998900,27
330,54477876715,NEW,178,SELL,LIMIT,1000800,30
331,54598493584,CANCEL,145,BUY,LIMIT,998100,30
332,54834282583,CANCEL,172,BUY,LIMIT,998900,30
333,54926650797,CANCEL,152,SELL,LIMIT,1000200,29
334,55128004366,NEW,179,BUY,LIMIT,999400,25
335,55215412850,CANCEL,167,SELL,LIMIT,1000000,28
336,55484891873,NEW,180,SELL,LIMIT,1000200,31
337,55488283174,CANCEL,171,BUY,LIMIT,999000,34
338,55541448841,NEW,181,BUY,LIMIT,999600,35
339,56015066871,NEW,182,SELL,LIMIT,1000800,27
340,56058499917,NEW,183,SELL,LIMIT,1000800,26
341,56153810304,NEW,184,SELL,LIMIT,1000800,31
342,56232309290,NEW,185,SELL,LIMIT,1000300,30
343,56257815762,NEW,186,SELL,LIMIT,1001100,25
344,56273420237,NEW,187,BUY,LIMIT,998800,28
345,56338686750,NEW,188,SELL,LIMIT,1000400,27
346,56558729572,NEW,189,BUY,LIMIT,999100,47
347,56681795010,CANCEL,133,SELL,LIMIT,1000400,18
348,57055360238,CANCEL,184,SELL,LIMIT,1000800,31
349,57075687793,NEW,190,BUY,LIMIT,999000,25
350,57304280430,CANCEL,181,BUY,LIMIT,999600,35
351,57474586364,NEW,191,BUY,LIMIT,998900,31
352,57980689402,NEW,192,BUY,LIMIT,998700,27
353,58065909714,CANCEL,188,SELL,LIMIT,1000400,27
354,58898638919,NEW,193,BUY,LIMIT,998600,25
355,58903422236,CANCEL,190,BUY,LIMIT,999000,25
356,59371748200,CANCEL,187,BUY,LIMIT,998800,28
357,59480940658,CANCEL,189,BUY,LIMIT,999100,47
358,59491828424,CANCEL,192,BUY,LIMIT,998700,27
359,59514421675,CANCEL,178,SELL,LIMIT,1000800,30
360,59523941850,NEW,194,SELL,LIMIT,1000300,33
361,59692512916,NEW,195,BUY,LIMIT,998800,25
362,59706284280,NEW,196,SELL,LIMIT,1000200,29
363,59717977635,NEW,197,BUY,LIMIT,998400,30
364,59731784209,NEW,198,BUY,LIMIT,998600,26
365,59837965671,NEW,199,BUY,MARKET,,4
366,59837965671,REDUCE,143,SELL,LIMIT,999900,21
367,59874348305,NEW,200,BUY,LIMIT,999100,30
368,60188562632,NEW,201,SELL,LIMIT,1000200,40
369,60268623537,NEW,202,SELL,LIMIT,1000200,28
370,60327597831,NEW,203,BUY,LIMIT,998900,23
371,60602516800,CANCEL,173,SELL,LIMIT,1001100,30
372,60726713115,CANCEL,201,SELL,LIMIT,1000200,40
373,60838067646,CANCEL,159,SELL,LIMIT,1000400,28
374,61009701906,CANCEL,174,BUY,LIMIT,999000,32
375,61102900647,CANCEL,179,BUY,LIMIT,999400,25
376,61127232364,NEW,204,BUY,LIMIT,998400,27
377,61630632022,CANCEL,183,SELL,LIMIT,1000800,26
378,61633965736,NEW,205,BUY,LIMIT,999000,34
379,62016571254,CANCEL,182,SELL,LIMIT,1000800,27
380,62167227389,CANCEL,149,SELL,LIMIT,1000600,29
381,62190510781,CANCEL,36,BUY,LIMIT,998700,30
382,62688080310,NEW,206,BUY,LIMIT,998400,25
383,62779324064,CANCEL,206,BUY,LIMIT,998400,25
384,62783040674,NEW,207,BUY,LIMIT,999000,27
385,62834637783,NEW,208,BUY,LIMIT,998800,49
386,63069115883,CANCEL,177,BUY,LIMIT,998900,27
387,63323465329,CANCEL,165,SELL,LIMIT,1000300,24
388,63691684161,NEW,209,SELL,LIMIT,1000300,23
389,63725614246,NEW,210,BUY,LIMIT,998700,26
390,64021644404,CANCEL,194,SELL,LIMIT,1000300,33
391,64205879754,NEW,211,BUY,LIMIT,999100,31
392,64247248431,CANCEL,200,BUY,LIMIT,999100,30
393,64807639006,NEW,212,SELL,LIMIT,1000100,10
394,64846803706,NEW,213,SELL,LIMIT,1000200,31
395,64873441785,CANCEL,211,BUY,LIMIT,999100,31
396,65068419550,CANCEL,162,SELL,LIMIT,1000600,33
397,65298596449,NEW,214,SELL,LIMIT,1000000,45
398,65303306794,NEW,215,BUY,LIMIT,999100,30
399,65390022984,NEW,216,BUY,LIMIT,998800,10
400,65616300916,NEW,217,BUY,LIMIT,999000,31
401,65901113709,CANCEL,99,BUY,LIMIT,999000,23
402,66102770150,NEW,218,BUY,LIMIT,998600,17
403,66203939192,NEW,219,SELL,LIMIT,1000800,34
404,66857108182,CANCEL,160,SELL,LIMIT,1000500,35
405,66887345583,NEW,220,SELL,MARKET,,100
406,66887345583,CANCEL,134,BUY,LIMIT,999300,23
407,66887345583,CANCEL,154,BUY,LIMIT,999200,12
408,66887345583,CANCEL,156,BUY,LIMIT,999100,35
409,66887345583,CANCEL,215,BUY,LIMIT,999100,30
410,66895094663,NEW,221,BUY,LIMIT,999200,34
411,67078177857,CANCEL,217,BUY,LIMIT,999000,31
412,67233388255,NEW,222,SELL,LIMIT,999900,100
413,67494828571,NEW,223,BUY,LIMIT,999300,32
414,68075764473,NEW,224,SELL,LIMIT,1000800,28
415,68215559358,NEW,225,BUY,LIMIT,999100,25
416,68373541406,NEW,226,SELL,LIMIT,1000200,31
417,68374840547,CANCEL,186,SELL,LIMIT,1001100,25
418,68480191757,NEW,227,SELL,LIMIT,999500,25
419,68572994546,CANCEL,202,SELL,LIMIT,1000200,28
420,68589398482,CANCEL,227,SELL,LIMIT,999500,25
421,68672107559,CANCEL,153,BUY,LIMIT,999000,33
422,68726805153,NEW,228,BUY,LIMIT,999200,30
423,68993266769,CANCEL,216,BUY,LIMIT,998800,10
424,70015602450,CANCEL,222,SELL,LIMIT,999900,100
425,70063570290,NEW,229,BUY,LIMIT,999000,25
426,70072196178,NEW,230,SELL,LIMIT,1000800,30
427,70167243789,CANCEL,143,SELL,LIMIT,999900,21
428,70285094521,NEW,231,SELL,LIMIT,1000800,35
429,70551970736,NEW,232,SELL,LIMIT,1000300,32
430,70617284800,CANCEL,207,BUY,LIMIT,999000,27
431,70833511994,NEW,233,SELL,LIMIT,1000400,27
432,70939952333,CANCEL,175,BUY,LIMIT,998900,40
433,70976695769,CANCEL,231,SELL,LIMIT,1000800,35
434,71175139498,NEW,234,BUY,LIMIT,998800,29
435,71293317666,NEW,235,BUY,LIMIT,999100,40
436,71322524681,NEW,236,BUY,LIMIT,999200,40
437,71515873974,CANCEL,228,BUY,LIMIT,999200,30
438,71669401800,CANCEL,214,SELL,LIMIT,1000000,45
439,71881627297,CANCEL,234,BUY,LIMIT,998800,29
440,72240940226,CANCEL,205,BUY,LIMIT,999000,34
441,72362387083,NEW,237,BUY,LIMIT,999200,25
442,72598824664,NEW,238,BUY,LIMIT,998400,31
443,72785093814,CANCEL,191,BUY,LIMIT,998900,31
444,72875987763,CANCEL,235,BUY,LIMIT,999100,40
445,72913884524,NEW,239,SELL,LIMIT,999900,100
446,72999006375,NEW,240,BUY,LIMIT,999100,23
447,73060829888,CANCEL,197,BUY,LIMIT,998400,30
448,73228334249,NEW,241,BUY,LIMIT,998500,48
449,73281668741,NEW,242,BUY,LIMIT,998800,29
450,73374210563,CANCEL,229,BUY,LIMIT,999000,25
451,73500853912,NEW,243,BUY,LIMIT,999100,35
452,73519214632,NEW,244,SELL,LIMIT,1000600,47
453,73563386934,NEW,245,SELL,LIMIT,1000300,27
454,73932755747,NEW,246,SELL,LIMIT,1000200,30
455,73977835047,NEW,247,SELL,LIMIT,1000200,30
456,74006584934,NEW,248,BUY,LIMIT,998400,32
457,74032094841,CANCEL,244,SELL,LIMIT,1000600,47
458,74127685909,CANCEL,241,BUY,LIMIT,998500,48
459,74772654076,CANCEL,163,SELL,LIMIT,1000100,30
460,74794970284,CANCEL,246,SELL,LIMIT,1000200,30
461,75217304134,NEW,249,SELL,LIMIT,1000300,26
462,75634765720,CANCEL,237,BUY,LIMIT,999200,25
463,75654093719,CANCEL,198,BUY,LIMIT,998600,26
464,75960576314,CANCEL,243,BUY,LIMIT,999100,35
465,75991391280,CANCEL,233,SELL,LIMIT,1000400,27
466,76016517096,CANCEL,232,SELL,LIMIT,1000300,32
467,76306721682,CANCEL,239,SELL,LIMIT,999900,100
468,76465316384,NEW,250,BUY,LIMIT,999200,100
469,76591317627,NEW,251,BUY,LIMIT,998400,34
470,76866722704,NEW,252,BUY,LIMIT,998700,32
471,76993096281,NEW,253,BUY,LIMIT,998900,27
472,77033271596,NEW,254,SELL,LIMIT,999800,25
473,77036133973,CANCEL,180,SELL,LIMIT,1000200,31
474,77129627698,NEW,255,SELL,LIMIT,1000400,30
475,77186315080,NEW,256,SELL,LIMIT,1000100,32
476,77199403134,NEW,257,BUY,LIMIT,999500,100
477,77361462681,NEW,258,SELL,LIMIT,1000400,23
