seq,ts_ns,event,order_id,side,type,price,quantity
98,33105526877,NEW,58,SELL,LIMIT,1000400,28
99,33732231362,CANCEL,35,SELL,LIMIT,1000700,64
100,35199646216,NEW,59,BUY,LIMIT,999800,72
101,36466288369,NEW,60,BUY,LIMIT,999000,100
102,36946438475,NEW,61,BUY,LIMIT,999700,25
103,37638385591,NEW,62,SELL,LIMIT,1001000,69
104,37838599940,CANCEL,60,BUY,LIMIT,999000,100
105,38181022371,CANCEL,24,BUY,LIMIT,999400,18
106,38732794589,NEW,63,SELL,LIMIT,1000000,60
107,40170884494,CANCEL,39,BUY,LIMIT,999300,100
108,41230392000,NEW,64,SELL,LIMIT,1000500,100
109,41282760875,NEW,65,SELL,LIMIT,1000000,3
110,41760978386,NEW,66,BUY,LIMIT,999800,71
111,42468213777,NEW,67,SELL,LIMIT,1000600,29
112,42808598171,NEW,68,SELL,LIMIT,1000000,100
113,42841491312,NEW,69,BUY,LIMIT,999800,100
114,43413512273,NEW,70,SELL,LIMIT,1000300,100
115,43507341354,NEW,71,SELL,LIMIT,1000300,32
116,43723669376,NEW,72,BUY,LIMIT,999600,30
117,43804886809,CANCEL,52,BUY,LIMIT,999800,36
118,44768961972,NEW,73,SELL,LIMIT,1000000,30
119,44934265942,NEW,74,SELL,LIMIT,1001000,100
120,45928181309,CANCEL,67,SELL,LIMIT,1000600,29
121,46737836403,CANCEL,57,SELL,LIMIT,1000400,54
122,47593251951,CANCEL,29,BUY,LIMIT,999600,63
123,48183938262,CANCEL,70,SELL,LIMIT,1000300,100
124,48529644421,NEW,75,SELL,LIMIT,1000400,100
125,50993532705,NEW,76,BUY,MARKET,,3
126,50993532705,REDUCE,55,SELL,LIMIT,1000000,97
127,51259884131,NEW,77,BUY,LIMIT,999900,100
128,51731973770,NEW,78,SELL,LIMIT,1000300,60
129,52268418114,CANCEL,56,SELL,LIMIT,1001100,200
130,52985684501,CANCEL,31,SELL,LIMIT,1000100,12
131,53013164972,CANCEL,77,BUY,LIMIT,999900,100
132,54575623840,NEW,79,SELL,LIMIT,999900,100
133,56458519817,NEW,80,SELL,LIMIT,1000000,19
134,56931044082,NEW,81,BUY,LIMIT,999700,500
135,57280800885,CANCEL,81,BUY,LIMIT,999700,500
136,58437753684,CANCEL,69,BUY,LIMIT,999800,100
137,58615267120,NEW,82,SELL,LIMIT,1000100,46
138,59788176607,CANCEL,75,SELL,LIMIT,1000400,100
139,60288978567,NEW,83,SELL,LIMIT,1000400,70
140,60855323193,NEW,84,BUY,LIMIT,998400,89
141,61551029770,CANCEL,73,SELL,LIMIT,1000000,30
142,62120233136,NEW,85,SELL,LIMIT,1000600,63
143,62339217116,NEW,86,BUY,LIMIT,999700,4
144,65734081195,CANCEL,85,SELL,LIMIT,1000600,63
145,66207640122,CANCEL,74,SELL,LIMIT,1001000,100
146,66803268641,CANCEL,79,SELL,LIMIT,999900,100
147,67024211432,NEW,87,BUY,LIMIT,999600,70
148,67580536146,NEW,88,SELL,LIMIT,1000800,200
149,67615418016,NEW,89,BUY,LIMIT,999000,13
150,67858087655,NEW,90,BUY,LIMIT,999400,100
151,68008806974,NEW,91,BUY,LIMIT,999800,200
152,68142669617,NEW,92,SELL,LIMIT,999900,100
153,68655196999,CANCEL,88,SELL,LIMIT,1000800,200
154,68959685206,NEW,93,SELL,LIMIT,1000400,3
155,70787691944,CANCEL,55,SELL,LIMIT,1000000,97
156,71323580531,CANCEL,92,SELL,LIMIT,999900,100
157,72006530487,NEW,94,BUY,LIMIT,998500,67
158,72531109316,CANCEL,30,BUY,LIMIT,999800,7
159,73162272536,NEW,95,BUY,LIMIT,999700,100
160,73166138737,NEW,96,BUY,LIMIT,999100,100
161,73765823761,CANCEL,66,BUY,LIMIT,999800,71
162,74095757544,NEW,97,BUY,LIMIT,999300,69
163,74615948093,NEW,98,BUY,LIMIT,999600,100
164,75368917011,NEW,99,SELL,LIMIT,1001300,72
165,76006416741,CANCEL,59,BUY,LIMIT,999800,72
166,76030522391,NEW,100,BUY,LIMIT,999300,400
167,76233008852,CANCEL,94,BUY,LIMIT,998500,67
168,76360390748,CANCEL,98,BUY,LIMIT,999600,100
169,77390678580,CANCEL,62,SELL,LIMIT,1001000,69
170,77580464764,NEW,101,SELL,LIMIT,1000000,100
171,77826429727,NEW,102,BUY,LIMIT,999700,200
172,77951104633,CANCEL,64,SELL,LIMIT,1000500,100
173,78492700652,CANCEL,23,BUY,LIMIT,999400,19
174,78597896352,CANCEL,84,BUY,LIMIT,998400,89
175,79075654675,CANCEL,58,SELL,LIMIT,1000400,28
176,79663597818,CANCEL,100,BUY,LIMIT,999300,400
177,81127635519,NEW,103,BUY,LIMIT,999800,71
178,81614721897,NEW,104,SELL,LIMIT,1000100,200
179,81739605168,CANCEL,99,SELL,LIMIT,1001300,72
180,81842527456,NEW,105,SELL,LIMIT,999900,60
181,83070928741,CANCEL,87,BUY,LIMIT,999600,70
182,83170039771,CANCEL,90,BUY,LIMIT,999400,100
183,83857067807,NEW,106,SELL,LIMIT,1000500,100
184,84182310180,CANCEL,91,BUY,LIMIT,999800,200
185,85491263606,CANCEL,82,SELL,LIMIT,1000100,46
186,85622771309,CANCEL,106,SELL,LIMIT,1000500,100
187,85715397252,NEW,107,SELL,LIMIT,1000900,100
188,86312177924,NEW,108,SELL,LIMIT,1000500,100
189,86334197832,NEW,109,SELL,LIMIT,999900,18
190,86335925244,CANCEL,102,BUY,LIMIT,999700,200
191,86799799217,CANCEL,71,SELL,LIMIT,1000300,32
192,87612808275,NEW,110,BUY,LIMIT,999700,49
193,87618894944,CANCEL,96,BUY,LIMIT,999100,100
194,90128042288,NEW,111,SELL,LIMIT,1000900,29
195,90135901592,NEW,112,SELL,LIMIT,999900,100
196,90693704661,CANCEL,78,SELL,LIMIT,1000300,60
197,91386828544,NEW,113,SELL,LIMIT,1000400,67
198,91539267736,CANCEL,104,SELL,LIMIT,1000100,200
199,91810555517,NEW,114,SELL,LIMIT,1000000,52
200,92116355919,CANCEL,103,BUY,LIMIT,999800,71
201,94089276096,NEW,115,BUY,LIMIT,999100,14
202,94203324475,NEW,116,BUY,LIMIT,999000,100
203,94599160223,NEW,117,SELL,LIMIT,1000200,30
204,94681733518,CANCEL,110,BUY,LIMIT,999700,49
205,94733358102,NEW,118,SELL,LIMIT,1000500,21
206,94962166011,CANCEL,114,SELL,LIMIT,1000000,52
207,96294837280,CANCEL,112,SELL,LIMIT,999900,100
208,96417403424,CANCEL,68,SELL,LIMIT,1000000,100
209,96868022292,NEW,119,BUY,LIMIT,999500,21
210,97682119883,NEW,120,SELL,LIMIT,999900,100
211,98154163687,NEW,121,SELL,LIMIT,999900,100
212,99042329578,NEW,122,SELL,LIMIT,1000700,100
213,99984410795,CANCEL,43,SELL,LIMIT,1000500,24
214,100158002213,NEW,123,SELL,LIMIT,999800,18
215,100168265840,CANCEL,42,SELL,LIMIT,1000800,8
216,100426469551,NEW,124,SELL,LIMIT,999900,70
217,100549645889,CANCEL,101,SELL,LIMIT,1000000,100
218,101503879365,CANCEL,117,SELL,LIMIT,1000200,30
219,101523016885,NEW,125,BUY,LIMIT,999100,100
220,101539664818,NEW,126,BUY,LIMIT,999700,27
221,101636620061,CANCEL,47,BUY,LIMIT,998800,23
222,102176783682,CANCEL,120,SELL,LIMIT,999900,100
223,102773534197,NEW,127,BUY,LIMIT,998300,6
224,102862930524,NEW,128,BUY,LIMIT,999200,43
225,103117573998,NEW,129,SELL,LIMIT,999800,20
226,103949723658,NEW,130,BUY,LIMIT,999200,100
227,104222046105,CANCEL,125,BUY,LIMIT,999100,100
228,104404497493,NEW,131,SELL,LIMIT,1000800,100
229,105269884092,CANCEL,128,BUY,LIMIT,999200,43
230,105490370978,CANCEL,119,BUY,LIMIT,999500,21
231,105740667866,CANCEL,53,SELL,LIMIT,1000100,30
232,106474152142,NEW,132,BUY,LIMIT,999200,100
233,107179764537,NEW,133,SELL,LIMIT,1000100,27
234,108220835476,CANCEL,95,BUY,LIMIT,999700,100
235,108451064650,CANCEL,111,SELL,LIMIT,1000900,29
236,108777436399,CANCEL,108,SELL,LIMIT,1000500,100
237,109168195567,CANCEL,97,BUY,LIMIT,999300,69
238,109294733105,NEW,134,BUY,LIMIT,998900,100
239,109617055634,NEW,135,SELL,LIMIT,1000100,29
240,110152103138,CANCEL,121,SELL,LIMIT,999900,100
241,112784489670,CANCEL,132,BUY,LIMIT,999200,100
242,114454514766,CANCEL,105,SELL,LIMIT,999900,60
243,114761279520,CANCEL,130,BUY,LIMIT,999200,100
244,116437709965,CANCEL,122,SELL,LIMIT,1000700,100
245,116795328936,NEW,136,SELL,LIMIT,1000300,26
246,119008491217,NEW,137,BUY,LIMIT,999600,67
247,119269917430,NEW,138,SELL,LIMIT,1000300,40
248,119285905725,NEW,139,SELL,LIMIT,1000200,100
249,119768226415,NEW,140,BUY,LIMIT,999600,300
250,119853881273,NEW,141,BUY,LIMIT,999200,100
251,120013911517,CANCEL,33,SELL,LIMIT,1000200,13
252,121747197883,CANCEL,139,SELL,LIMIT,1000200,100
253,122448199426,NEW,142,SELL,LIMIT,1000400,100
254,122480716059,CANCEL,38,BUY,LIMIT,999200,29
255,122574028364,CANCEL,141,BUY,LIMIT,999200,100
256,123558545342,NEW,143,SELL,LIMIT,999900,23
257,124146096312,CANCEL,140,BUY,LIMIT,999600,300
258,124662532474,CANCEL,109,SELL,LIMIT,999900,18
259,124877900029,NEW,144,SELL,LIMIT,999900,63
260,126084889127,CANCEL,131,SELL,LIMIT,1000800,100
261,126314213926,NEW,145,SELL,LIMIT,999800,100
262,127251596870,NEW,146,SELL,LIMIT,1001000,100
263,127752783822,NEW,147,BUY,LIMIT,998400,18
264,128540817168,CANCEL,137,BUY,LIMIT,999600,67
265,129348628446,NEW,148,BUY,LIMIT,999000,100
266,129788503310,CANCEL,144,SELL,LIMIT,999900,63
267,129990589379,CANCEL,115,BUY,LIMIT,999100,14
268,131147412045,NEW,149,SELL,LIMIT,1000000,60
269,131313693929,NEW,150,SELL,LIMIT,1001200,23
270,132616362807,NEW,151,SELL,LIMIT,1001100,100
271,133365044334,CANCEL,113,SELL,LIMIT,1000400,67
272,134307823997,NEW,152,SELL,LIMIT,1000200,200
273,134570005292,NEW,153,SELL,LIMIT,999900,100
274,135083692821,NEW,154,SELL,LIMIT,1000100,27
275,135526560603,NEW,155,SELL,LIMIT,1000000,100
276,136047705804,CANCEL,72,BUY,LIMIT,999600,30
277,136800918085,CANCEL,63,SELL,LIMIT,1000000,60
278,136802478300,CANCEL,149,SELL,LIMIT,1000000,60
279,137253150518,CANCEL,147,BUY,LIMIT,998400,18
280,138836458920,NEW,156,SELL,LIMIT,999900,100
281,139075371304,CANCEL,145,SELL,LIMIT,999800,100
282,140386846314,CANCEL,80,SELL,LIMIT,1000000,19
283,140875456317,CANCEL,129,SELL,LIMIT,999800,20
284,141560317878,CANCEL,61,BUY,LIMIT,999700,25
285,141785569753,CANCEL,152,SELL,LIMIT,1000200,200
286,142442143094,CANCEL,83,SELL,LIMIT,1000400,70
287,143972920413,NEW,157,BUY,LIMIT,999400,30
288,143980883360,CANCEL,138,SELL,LIMIT,1000300,40
289,144448731576,CANCEL,151,SELL,LIMIT,1001100,100
290,144754186690,CANCEL,142,SELL,LIMIT,1000400,100
291,144856588129,NEW,158,SELL,LIMIT,999900,100
292,145667252612,NEW,159,SELL,LIMIT,1000400,100
293,145874087167,CANCEL,107,SELL,LIMIT,1000900,100
294,146202028693,NEW,160,BUY,LIMIT,999600,30
295,146466016147,CANCEL,126,BUY,LIMIT,999700,27
296,146800436854,NEW,161,BUY,LIMIT,999600,200
297,147072055815,NEW,162,BUY,LIMIT,998900,100
298,147521000237,NEW,163,SELL,LIMIT,1000700,500
299,148094801441,CANCEL,116,BUY,LIMIT,999000,100
300,148437178265,NEW,164,SELL,LIMIT,1000000,200
301,149028424661,CANCEL,163,SELL,LIMIT,1000700,500
302,149326820983,CANCEL,146,SELL,LIMIT,1001000,100
303,149351480727,CANCEL,161,BUY,LIMIT,999600,200
304,150841281374,NEW,165,SELL,LIMIT,1000200,27
305,151075442889,NEW,166,SELL,LIMIT,1000700,100
306,153189107016,CANCEL,153,SELL,LIMIT,999900,100
307,154496112580,CANCEL,158,SELL,LIMIT,999900,100
308,154641635848,CANCEL,166,SELL,LIMIT,1000700,100
309,155495426291,NEW,167,BUY,LIMIT,999300,200
310,156038785071,CANCEL,159,SELL,LIMIT,1000400,100
311,156825962578,CANCEL,162,BUY,LIMIT,998900,100
312,156885800684,NEW,168,SELL,LIMIT,1000400,18
313,158109122983,NEW,169,BUY,LIMIT,999700,100
314,158267675747,CANCEL,157,BUY,LIMIT,999400,30
315,158622113242,NEW,170,SELL,LIMIT,1000500,100
316,160370324926,CANCEL,169,BUY,LIMIT,999700,100
317,160563875365,NEW,171,BUY,LIMIT,999200,100
318,160730764892,CANCEL,170,SELL,LIMIT,1000500,100
319,161186871511,CANCEL,160,BUY,LIMIT,999600,30
320,161198614457,NEW,172,SELL,LIMIT,1000000,65
321,161342486867,NEW,173,BUY,LIMIT,999300,34
322,162638651903,CANCEL,86,BUY,LIMIT,999700,4
323,162674692717,CANCEL,167,BUY,LIMIT,999300,200
324,164814101011,CANCEL,136,SELL,LIMIT,1000300,26
325,165583497286,NEW,174,BUY,LIMIT,999600,100
326,166319455697,NEW,175,BUY,LIMIT,999600,17
327,166821487307,NEW,176,SELL,MARKET,,38
328,166821487307,REDUCE,174,BUY,LIMIT,999600,62
329,167157857485,NEW,177,BUY,LIMIT,999000,26
330,167995364600,CANCEL,133,SELL,LIMIT,1000100,27
331,168745048312,CANCEL,164,SELL,LIMIT,1000000,200
332,168777904664,NEW,178,BUY,LIMIT,999700,200
333,169035288576,CANCEL,155,SELL,LIMIT,1000000,100
334,169059195327,CANCEL,124,SELL,LIMIT,999900,70
335,169346059305,CANCEL,134,BUY,LIMIT,998900,100
336,169615400070,NEW,179,BUY,MARKET,,100
337,169615400070,CANCEL,123,SELL,LIMIT,999800,18
338,169615400070,CANCEL,143,SELL,LIMIT,999900,23
339,169615400070,REDUCE,156,SELL,LIMIT,999900,41
340,169742732445,NEW,180,SELL,LIMIT,999900,100
341,170075718321,CANCEL,180,SELL,LIMIT,999900,100
342,170559270419,NEW,181,SELL,LIMIT,1000200,28
343,170574963756,NEW,182,SELL,LIMIT,999900,18
344,170606483880,CANCEL,178,BUY,LIMIT,999700,200
345,170643789208,NEW,183,BUY,LIMIT,999200,54
346,171121952937,NEW,184,SELL,LIMIT,999900,64
347,171383316451,NEW,185,BUY,LIMIT,999400,100
348,172473568928,NEW,186,BUY,LIMIT,999800,300
349,174059125213,NEW,187,SELL,LIMIT,1000300,10
350,175197445701,NEW,188,BUY,LIMIT,999300,100
351,176452746851,CANCEL,185,BUY,LIMIT,999400,100
352,177134516815,NEW,189,SELL,LIMIT,1000700,29
353,177736706403,NEW,190,SELL,LIMIT,1000900,100
354,178926484237,CANCEL,184,SELL,LIMIT,999900,64
355,179955746845,CANCEL,186,BUY,LIMIT,999800,300
356,180926751961,NEW,191,SELL,LIMIT,999800,100
357,181000744474,NEW,192,BUY,LIMIT,999100,100
358,181964383890,NEW,193,BUY,LIMIT,998700,60
359,183620689656,NEW,194,SELL,LIMIT,999900,60
360,183684129661,CANCEL,156,SELL,LIMIT,999900,41
361,184266306370,CANCEL,148,BUY,LIMIT,999000,100
362,184654417871,NEW,195,BUY,LIMIT,999700,400
363,185463029514,NEW,196,BUY,LIMIT,999500,40
364,185596506907,CANCEL,191,SELL,LIMIT,999800,100
365,187705522138,CANCEL,182,SELL,LIMIT,999900,18
366,187892128036,NEW,197,BUY,LIMIT,999700,46
367,188612230059,CANCEL,192,BUY,LIMIT,999100,100
368,188753140177,CANCEL,173,BUY,LIMIT,999300,34
369,189404463781,NEW,198,SELL,LIMIT,999900,100
370,189785348500,CANCEL,195,BUY,LIMIT,999700,400
371,189859739665,CANCEL,175,BUY,LIMIT,999600,17
372,190608647973,NEW,199,SELL,MARKET,,51
373,190608647973,CANCEL,197,BUY,LIMIT,999700,46
374,190608647973,REDUCE,174,BUY,LIMIT,999600,57
375,190898888491,CANCEL,188,BUY,LIMIT,999300,100
376,193606293926,NEW,200,SELL,LIMIT,999800,60
377,196212720460,NEW,201,SELL,LIMIT,1000600,19
378,196324436389,NEW,202,SELL,LIMIT,1000200,100
379,196546975593,NEW,203,SELL,MARKET,,2
380,196546975593,REDUCE,174,BUY,LIMIT,999600,55
381,197029641207,NEW,204,SELL,LIMIT,1000200,18
382,197879619993,NEW,205,BUY,LIMIT,999300,60
383,198102870096,CANCEL,194,SELL,LIMIT,999900,60
384,198663386279,NEW,206,SELL,LIMIT,999800,40
385,199260784378,CANCEL,200,SELL,LIMIT,999800,60
386,199667020879,NEW,207,BUY,LIMIT,999400,100
387,200242337990,NEW,208,SELL,LIMIT,1000100,30
388,201145677650,NEW,209,SELL,LIMIT,999800,100
389,201385129774,CANCEL,202,SELL,LIMIT,1000200,100
390,202121080660,NEW,210,BUY,LIMIT,998900,100
391,202354515997,CANCEL,150,SELL,LIMIT,1001200,23
392,203748692897,CANCEL,172,SELL,LIMIT,1000000,65
393,204917018184,NEW,211,BUY,LIMIT,999400,43
394,204994273500,CANCEL,211,BUY,LIMIT,999400,43
395,205217010085,CANCEL,205,BUY,LIMIT,999300,60
396,207427398815,NEW,212,SELL,LIMIT,1000000,100
397,207812014233,CANCEL,174,BUY,LIMIT,999600,55
398,208565598726,CANCEL,207,BUY,LIMIT,999400,100
399,209277008940,CANCEL,165,SELL,LIMIT,1000200,27
400,209513305010,NEW,213,BUY,LIMIT,998300,100
401,209789924362,CANCEL,118,SELL,LIMIT,1000500,21
402,210635290044,NEW,214,SELL,LIMIT,999800,54
403,211462645271,NEW,215,BUY,LIMIT,999600,100
404,213286568020,NEW,216,SELL,LIMIT,1000500,200
405,213981502054,NEW,217,SELL,LIMIT,1000700,67
406,214837883806,CANCEL,208,SELL,LIMIT,1000100,30
407,214894463988,NEW,218,SELL,LIMIT,1000100,100
408,215845130667,CANCEL,206,SELL,LIMIT,999800,40
409,215997759987,NEW,219,SELL,LIMIT,1000600,60
410,216558333022,CANCEL,212,SELL,LIMIT,1000000,100
411,216885337050,CANCEL,89,BUY,LIMIT,999000,13
412,217626528235,CANCEL,219,SELL,LIMIT,1000600,60
413,217921577547,NEW,220,BUY,LIMIT,999500,60
414,218221979541,CANCEL,210,BUY,LIMIT,998900,100
415,218290852911,CANCEL,217,SELL,LIMIT,1000700,67
416,219102580567,CANCEL,216,SELL,LIMIT,1000500,200
417,222012493813,CANCEL,193,BUY,LIMIT,998700,60
418,223372746320,CANCEL,218,SELL,LIMIT,1000100,100
419,223448311682,NEW,221,BUY,LIMIT,999500,60
420,223919666530,CANCEL,183,BUY,LIMIT,999200,54
421,224548088704,NEW,222,SELL,LIMIT,1000200,200
422,224674440015,CANCEL,189,SELL,LIMIT,1000700,29
423,224832374998,NEW,223,SELL,LIMIT,999900,100
424,226285002221,NEW,224,SELL,LIMIT,1000400,13
425,226440172544,NEW,225,SELL,LIMIT,1000800,200
426,226736254801,CANCEL,222,SELL,LIMIT,1000200,200
427,228557813943,CANCEL,190,SELL,LIMIT,1000900,100
428,230201356701,NEW,226,SELL,LIMIT,999800,100
429,230566386090,CANCEL,171,BUY,LIMIT,999200,100
430,231177199347,NEW,227,BUY,LIMIT,999500,100
431,231257357613,NEW,228,BUY,LIMIT,998900,26
432,232807888846,NEW,229,BUY,LIMIT,998500,100
433,234044384622,NEW,230,SELL,LIMIT,999900,100
434,234486918956,CANCEL,177,BUY,LIMIT,999000,26
435,235145766278,CANCEL,226,SELL,LIMIT,999800,100
436,235528039194,NEW,231,BUY,LIMIT,998800,39
437,235652879178,NEW,232,BUY,LIMIT,999400,66
438,235696350415,NEW,233,SELL,LIMIT,1000800,59
439,237563013506,NEW,234,SELL,LIMIT,999700,40
440,237757641400,CANCEL,209,SELL,LIMIT,999800,100
441,239858006766,NEW,235,SELL,LIMIT,1000200,100
442,241474881857,NEW,236,BUY,LIMIT,999100,100
443,242247704700,CANCEL,230,SELL,LIMIT,999900,100
444,242838705505,CANCEL,227,BUY,LIMIT,999500,100
445,243613048930,NEW,237,SELL,LIMIT,1000700,23
446,244228617142,NEW,238,BUY,LIMIT,999500,100
447,244711546908,NEW,239,BUY,LIMIT,999200,200
448,245158145489,NEW,240,SELL,LIMIT,999900,300
449,245175636439,NEW,241,BUY,LIMIT,999000,17
450,245395778830,NEW,242,SELL,LIMIT,999800,23
451,245698562960,NEW,243,BUY,LIMIT,998500,100
452,246009520191,CANCEL,232,BUY,LIMIT,999400,66
453,246397911952,CANCEL,239,BUY,LIMIT,999200,200
454,246484270909,NEW,244,SELL,LIMIT,999800,100
455,246761766109,CANCEL,244,SELL,LIMIT,999800,100
456,247260772191,NEW,245,BUY,LIMIT,999100,64
457,247708182669,NEW,246,SELL,LIMIT,999800,15
458,247843220743,NEW,247,BUY,LIMIT,999200,64
459,248462102214,CANCEL,223,SELL,LIMIT,999900,100
460,249141968636,CANCEL,229,BUY,LIMIT,998500,100
461,250140816846,NEW,248,BUY,LIMIT,999300,73
462,250935480095,NEW,249,BUY,LIMIT,999500,16
463,251739384625,CANCEL,238,BUY,LIMIT,999500,100
464,252244881855,NEW,250,SELL,LIMIT,999800,27
465,252338773927,CANCEL,249,BUY,LIMIT,999500,16
466,252558062561,CANCEL,236,BUY,LIMIT,999100,100
467,252786051126,CANCEL,225,SELL,LIMIT,1000800,200
468,253045194403,NEW,251,SELL,LIMIT,1001000,64
469,253160454154,NEW,252,SELL,LIMIT,999800,60
470,253626336229,NEW,253,BUY,LIMIT,999500,32
471,253692875590,NEW,254,SELL,LIMIT,999800,100
472,254025691568,NEW,255,SELL,LIMIT,1000700,60
473,254255003737,CANCEL,243,BUY,LIMIT,998500,100
474,254294155712,NEW,256,SELL,MARKET,,100
475,254294155712,CANCEL,215,BUY,LIMIT,999600,100
476,254550955788,NEW,257,SELL,LIMIT,1000500,100
477,255535048768,CANCEL,214,SELL,LIMIT,999800,54
478,256428931115,CANCEL,240,SELL,LIMIT,999900,300
